postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
SW191PE,SW19 1PE,SW,79.7,85.5,205,,19.3,118.5,118.5,,20,13.8,30,,1.3,20.2,20.2,,0,0,0,3,6,0,6,330,335,,242,319,319,
SW191PF,SW19 1PF,SW,79.7,132.7,1096,,22.3,105.2,146.5,1096,19,15.4,49,,1.3,15.8,17.2,49,0,0,0,3,23,1,24,399,299,,205,389,373,0
SW191PG,SW19 1PG,SW,79.7,110.5,460,1,20,84.2,123.7,373.7,10,16.1,50,0,1.5,14.6,18.1,40.7,1,0,0,2,19,3,22,493,401,0,602,471,438,226
SW191PH,SW19 1PH,SW,107,118.5,205,,,118.6,118.6,,10,14.2,21,,,14.2,14.2,,0,0,0,0,5,0,5,311,317,,,311,311,
SW191PL,SW19 1PL,SW,107,110.9,205,,,110.9,110.9,,10,13.7,21,,,13.7,13.7,,0,0,0,0,14,0,14,277,246,,,257,257,
SW191PN,SW19 1PN,SW,107,165.2,460,,23,85.5,188.8,395.5,10,16.9,36,,1,11.3,19.5,36,0,0,0,1,4,2,6,363,245,,754,97,237,518
SW191PP,SW19 1PP,SW,107,98.8,205,,17.5,111.3,111.3,,10,13.6,21,,1,15.5,15.5,,0,0,0,2,13,0,13,525,536,,157,541,541,
SW191PQ,SW19 1PQ,SW,107,178.3,1000,,17.5,111.6,195.3,641.3,19.5,22.5,115,,1,17.5,24.7,63.3,0,0,0,2,16,3,19,658,520,,50,652,653,658
SW191PS,SW19 1PS,SW,13.2,14.3,17.42,,14.2,,,,0.9,1,1.15,,1,,,,0,0,0,5,0,0,0,50,37,,40,,,
SW191PX,SW19 1PX,SW,78.1,78.8,205,,24.5,90.3,90.3,,10,12.2,21,,3.3,14.1,14.1,,0,0,0,4,19,0,19,559,341,,1085,448,448,
SW191QE,SW19 1QE,SW,69.6,60,160,,15.2,91.9,91.9,,13.7,12.2,30,,2,19.6,19.6,,0,0,0,5,7,0,7,472,310,,113,660,660,
SW191QL,SW19 1QL,SW,76.9,112.5,331,,,90.6,112.5,331,19.5,18.8,36,,,17,18.7,36,0,0,0,0,10,1,11,400,260,,,371,400,689
SW191QN,SW19 1QN,SW,78.1,99.7,331,7.3,15.9,91.4,131.3,330.8,19.5,15.9,50,1,2,17.6,21.1,38.8,0,1,2,8,25,5,30,376,305,184,91,410,421,477
SW191QR,SW19 1QR,SW,107,120.3,331,,20,108.1,130.3,331,14.8,16.2,36,,1,15.7,17.7,36,0,0,0,2,18,2,20,589,446,,285,531,589,1115
SW191QS,SW19 1QS,SW,93.5,142,593,,21,103.7,153,374.7,19.5,18.2,39,,1,16,19.7,36.5,0,0,0,3,27,6,33,574,338,,66,594,550,351
SW191QT,SW19 1QT,SW,107,159,593,,19,95.9,174.2,417.8,19.5,19.4,50,,0.8,16.1,21.5,38.2,0,0,0,4,28,9,37,448,446,,50,502,455,307
SW191QU,SW19 1QU,SW,79.7,117.5,460,,19.5,108.3,129,460,20,16.5,36,,1,17.2,18.3,36,0,0,0,2,16,1,17,434,319,,655,352,331,0
SW191QW,SW19 1QW,SW,80,143.1,550,,,99.7,143.1,447,19.9,20.7,75,,,16.7,20.8,49,0,0,0,0,21,3,24,534,399,,,533,534,538
SW191QX,SW19 1QX,SW,79.9,121.8,205,,20,143.6,143.6,,20,15.9,21,,1,19.1,19.1,,0,0,0,3,14,0,14,450,372,,299,483,483,
SW191RE,SW19 1RE,SW,11.9,11.7,22.38,5.9,16,,,,1.1,0.9,1.25,0.8,1.1,,,,0,3,5,11,0,0,0,286,70,120,302,,,
SW191RG,SW19 1RG,SW,20.9,38.4,80,7,16.9,69.5,69.5,,1.3,8.2,20,1,1.1,17.6,17.6,,0,1,2,10,10,0,10,642,624,670,699,578,578,
SW191RH,SW19 1RH,SW,79.7,93.6,460,0,14.2,106,138.2,460,20,15.9,36,1,2.6,22.1,23.4,36,1,0,0,5,10,1,11,286,175,0,105,365,368,398
SW191RQ,SW19 1RQ,SW,51.2,48.2,79.91,7,16,69.5,69.5,,15.1,11.5,20,1,1,18.2,18.2,,0,0,1,6,11,0,11,265,119,24,37,314,314,
SW191RX,SW19 1RX,SW,40,55,78.12,,,55,55,,19.5,15.5,20,,,15.6,15.6,,0,0,0,0,7,0,7,686,399,,,588,588,
SW191SA,SW19 1SA,SW,93.1,135.5,331,,,86.6,135.5,331,14.8,18.2,36,,,13.8,18.2,36,0,0,0,0,8,2,10,2055,635,,,2172,1850,559
SW191SB,SW19 1SB,SW,76.4,64.8,107,8,21,85.3,85.3,,14.6,12.2,20,1,1,17,17,,0,0,1,2,7,0,7,328,54,0,393,309,309,
SW191SD,SW19 1SD,SW,79.7,122.6,331,10,18,100.4,142.4,331,20,19.4,36,1,1,19.8,22.7,36,0,0,1,1,9,2,11,401,340,1234,16,217,251,402
SW191SH,SW19 1SH,SW,80,312.1,1000,,,77,312.2,665,20,45,115,,,20,45,82.5,0,0,0,0,3,2,5,856,958,,,1119,856,463
SW191SP,SW19 1SP,SW,79.7,141.1,1000,,19.3,102.5,153,517,19.5,19.9,115,,1,17.1,21.8,55.2,0,0,0,4,36,5,41,606,544,,114,563,566,584
SW191SR,SW19 1SR,SW,205,162.5,205,,,162.5,162.5,,21,18.1,21,,,18.1,18.1,,0,0,0,0,8,0,8,462,469,,,404,404,
SW191SS,SW19 1SS,SW,76.3,107.1,1000,9.5,14,86.8,126.7,665.5,17.8,16.6,115,1,1,15.7,19.8,75.5,0,0,2,4,27,2,29,222,88,283,20,244,238,156
SW191ST,SW19 1ST,SW,107,222.4,1000,,12,102.4,231.5,597.3,20,28.3,115,,19,15,28.7,67.5,0,0,0,1,17,6,23,606,501,,232,590,570,513
SW191SU,SW19 1SU,SW,107,158.3,1000,,18,104.3,164.8,624.2,10,20.1,115,,1,14.5,21,70.4,0,0,0,2,38,5,43,505,310,,393,351,498,1621
SW191SX,SW19 1SX,SW,78.9,131.8,1096,,,96.1,131.8,1096,19.5,17.5,49,,,16.4,17.5,49,0,0,0,0,27,1,28,485,445,,,431,416,0
SW191SY,SW19 1SY,SW,107,129.2,331,6,,105.2,134.6,331,10,16.5,36,0,,14.4,17.2,36,0,0,1,0,20,3,23,392,267,32,,379,408,604
SW191SZ,SW19 1SZ,SW,107,144.1,460,,20,122.8,156.5,460,10,15.5,36,,1,14.8,16.9,36,0,0,0,1,9,1,10,530,534,,2,470,477,536
SW191TA,SW19 1TA,SW,107,111.9,460,,21.5,114.2,163.6,460,10,9.7,36,,1,11,14.6,36,0,0,0,4,6,1,7,527,545,,548,159,214,545
SW191TB,SW19 1TB,SW,63.5,115.8,460,8,18,93.2,131.8,460,13.3,15.1,36,1,3,14.9,17.2,36,0,0,1,2,17,2,19,333,245,201,523,219,302,1004
SW191TD,SW19 1TD,SW,107,100.6,205,5,,124.8,124.8,,10,12.2,21,3,,14.8,14.8,,0,1,0,0,4,0,4,342,280,258,,362,362,
SW191TE,SW19 1TE,SW,39.1,41.8,77.27,4,,54.3,54.3,,9.9,10.7,20,0.5,,14,14,,1,0,1,0,6,0,6,312,248,185,,354,354,
SW191TG,SW19 1TG,SW,78.1,86.1,331,,,71.6,86.1,331,10,13.7,36,,,12.4,13.7,36,0,0,0,0,17,1,18,514,492,,,490,514,919
SW191TH,SW19 1TH,SW,107,80.8,107,4,,85.6,85.6,,10,11.1,20,1,,11.8,11.8,,0,1,0,0,16,0,16,383,350,54,,356,356,
SW191TJ,SW19 1TJ,SW,93.5,99.2,331,,,90.6,99.2,331,10,14.6,36,,,13.9,14.6,36,0,0,0,0,27,1,28,368,365,,,271,263,41
SW191TL,SW19 1TL,SW,79.9,134.8,1096,5.3,,110,151,1096,19.5,15.6,49,0.7,,16.1,17.5,49,0,1,2,0,23,1,24,480,432,47,,474,454,0
SW191TN,SW19 1TN,SW,93.3,136.3,593,,23,90.5,142.3,418.3,14.8,16.9,39,,1,14.1,17.7,37,0,0,0,1,16,3,19,472,349,,1839,339,351,416
SW191TP,SW19 1TP,SW,78.1,98.6,331,6,,89.3,104.4,331,19.5,17.1,36,1,,17,18.2,36,0,0,1,0,15,1,16,407,278,304,,421,413,293
SW191TQ,SW19 1TQ,SW,77.7,97.5,205,4,,104.1,104.1,,18,14.8,21,1,,15.9,15.9,,0,1,0,0,14,0,14,585,513,48,,623,623,
SW191TR,SW19 1TR,SW,79.7,124,331,,,105.2,124,331,19.8,18.1,36,,,16.5,18.1,36,0,0,0,0,22,2,24,412,263,,,381,360,139
SW191TS,SW19 1TS,SW,76,92.4,460,,,77.1,92.4,460,10,14.3,36,,,13.4,14.3,36,0,0,0,0,24,1,25,396,367,,,366,380,705
SW191TT,SW19 1TT,SW,107,168.4,1096,4,,102.2,178.6,713.5,10,16.8,49,1,,14.4,17.9,42.5,0,1,0,0,14,2,16,325,283,360,,299,262,0
SW191TU,SW19 1TU,SW,107,162.4,1000,5,,98.7,169.9,597,10,20,115,0,,13.9,20.9,62.3,0,0,1,0,18,3,21,444,247,4,,341,422,911
SW191TW,SW19 1TW,SW,78.1,97,205,,,97.1,97.1,,19.5,14.5,21,,,14.5,14.5,,0,0,0,0,19,0,19,379,459,,,379,379,
SW191TX,SW19 1TX,SW,79.8,132.7,593,3,,97.4,140.3,462,19.5,18.6,39,0,,17.3,19.6,37.5,0,1,0,0,15,2,17,621,347,0,,642,585,155
SW191TZ,SW19 1TZ,SW,70.2,66.5,78.12,,,66.5,66.5,,19.5,17.5,20,,,17.5,17.5,,0,0,0,0,11,0,11,621,536,,,621,621,
SW191UD,SW19 1UD,SW,55.9,67.4,205,3.5,,76.5,76.5,,10,11.8,21,0.8,,13.4,13.4,,1,3,0,0,28,0,28,557,345,367,,564,564,
SW191UE,SW19 1UE,SW,79.9,104.1,331,,25.5,99.1,114.5,331,10,14.6,36,,3.5,14.6,16,36,0,0,0,2,14,1,15,444,324,,563,356,339,102
SW191UF,SW19 1UF,SW,79.7,182.2,1000,,10,90,203.8,1000,20,27.3,115,,1,18.6,30.6,115,0,0,0,1,7,1,8,584,364,,260,479,624,1642
SW191UG,SW19 1UG,SW,76.1,98.9,331,6,,77.5,111.3,331,10,13.9,36,1,,12.5,15.7,36,0,0,2,0,13,2,15,447,360,540,,318,435,1194
SW191UH,SW19 1UH,SW,107,134.6,205,,,134.6,134.6,,20,18.4,21,,,18.4,18.4,,0,0,0,0,5,0,5,303,344,,,242,242,
SW191UJ,SW19 1UJ,SW,107,154.5,460,,,123.9,154.5,460,19.5,17.1,36,,,15.2,17.1,36,0,0,0,0,10,1,11,351,301,,,281,287,349
SW191UL,SW19 1UL,SW,156,181.2,331,,,143.8,181.2,331,15.5,18.5,36,,,14.1,18.5,36,0,0,0,0,8,2,10,555,578,,,416,333,0
SW191UN,SW19 1UN,SW,76.4,154.2,593,3,,96.8,179.5,593,19.5,19.7,39,1,,19.6,22.8,39,0,1,0,0,5,1,6,1060,775,217,,1229,1024,0
SW191UP,SW19 1UP,SW,93.5,146.5,331,,,109.6,146.5,331,19.8,21,36,,,18,21,36,0,0,0,0,5,1,6,916,662,,,959,916,697
SW191UR,SW19 1UR,SW,67.8,51.7,80,5.7,,67,67,,18.7,13.2,20,0.7,,17.3,17.3,,0,1,2,0,9,0,9,806,735,320,,968,968,
SW191UT,SW19 1UT,SW,79.8,201.1,1000,8,,100.2,228.7,1000,20,31.7,115,1,,23,36.1,115,0,0,1,0,6,1,7,1253,984,94,,1194,1419,2766
SW191UU,SW19 1UU,SW,72.9,141.7,1000,7.5,,65,159.7,775,20,23.4,115,1,,15.8,26.4,95,0,0,2,0,13,2,15,565,417,116,,616,587,397
SW191UY,SW19 1UY,SW,64.5,62.3,78.13,,20,66.2,66.2,,19.5,17.8,20,,1,19.3,19.3,,0,0,0,1,11,0,11,493,377,,0,493,493,
SW191UZ,SW19 1UZ,SW,55.8,65.5,205,6,,75.4,75.4,,10,12.9,21,1,,14.9,14.9,,0,1,1,0,12,0,12,1007,819,493,,1093,1093,
SW191XA,SW19 1XA,SW,78.1,65.5,79.91,6.5,,75.3,75.3,,19.5,16.5,20,1,,19.1,19.1,,0,0,2,0,12,0,12,621,490,185,,694,694,
SW191XB,SW19 1XB,SW,69.7,70.8,160,,18,75.6,75.6,,19.5,18.1,30,,1,19.7,19.7,,0,0,0,1,11,0,11,775,584,,182,829,829,
SW191XD,SW19 1XD,SW,78.1,68,79.67,6,,75.6,75.6,,19.5,17.6,20,1,,19.6,19.6,,0,0,1,0,8,0,8,771,621,95,,856,856,
SW191XE,SW19 1XE,SW,72.3,63.8,79.67,6,,67.9,67.9,,19.5,17.6,20,1,,18.8,18.8,,0,0,1,0,14,0,14,693,449,17,,741,741,
SW191XF,SW19 1XF,SW,78.1,74.4,160,5,,77.8,77.8,,20,17.5,30,1,,18.3,18.3,,0,0,1,0,20,0,20,690,570,1018,,674,674,
SW192AB,SW19 2AB,SW,78.1,78.5,205,,23,82.7,82.7,,19.5,17,21,,10,17.5,17.5,,0,0,0,1,13,0,13,274,100,,229,278,278,
SW192AE,SW19 2AE,SW,78.1,110.9,331,6,,109.9,130,331,20,16.9,36,1,,18.2,19.8,36,0,1,1,0,10,1,11,485,440,195,,503,494,402
SW192AF,SW19 2AF,SW,58.3,133,593,9,14,63.7,163.3,462,10,14.7,39,1,4,11.2,17.8,37.5,0,0,1,1,6,2,8,333,305,324,151,362,316,176
SW192AG,SW19 2AG,SW,107,105.7,331,7.7,,110.6,125.3,331,10,14.4,36,1,,15.8,17.1,36,0,0,3,0,14,1,15,505,360,266,,555,553,526
SW192AH,SW19 2AH,SW,77.9,122.7,1000,9,,78.4,129.8,627,10,18.6,115,1,,14,19.8,75.3,0,0,2,0,29,3,32,349,261,448,,322,332,428
SW192AJ,SW19 2AJ,SW,79.9,101.8,550,8.8,17,102.1,116.5,550,10,15,75,1,7,15.1,17,75,0,0,4,1,30,1,31,550,412,176,611,559,543,64
SW192AL,SW19 2AL,SW,107,140.7,1000,6,11,96.1,154,530.5,17.4,19.1,115,1,1,15.6,21,55.8,0,0,2,1,26,4,30,457,436,243,771,402,461,846
SW192AN,SW19 2AN,SW,80,95.5,331,8,,93.3,101.8,331,10,13.3,36,1,,13.4,14.2,36,0,0,2,0,27,1,28,498,378,305,,468,458,209
SW192AP,SW19 2AP,SW,107,140.5,550,2,,114.4,145.5,404,10,17.7,75,0,,14.6,18.3,49,0,1,0,0,25,3,28,458,434,0,,402,425,617
SW192AQ,SW19 2AQ,SW,79.4,133.8,1096,7,18,94,141.6,586,19.5,17.9,49,1,8,16.5,18.8,40.3,0,0,1,1,28,3,31,449,249,0,38,433,405,145
SW192AR,SW19 2AR,SW,59.8,78.4,205,9,,87.7,87.7,,13.8,14.5,30,1,,16.3,16.3,,0,0,2,0,15,0,15,331,230,180,,329,329,
SW192AS,SW19 2AS,SW,107,208.2,1096,,,111.6,208.2,852,20,22.7,115,,,16.1,22.7,66.7,0,0,0,0,20,3,23,473,448,,,433,432,421
SW192AT,SW19 2AT,SW,76.6,85.4,205,9,,98.2,98.2,,10,11.6,21,1,,13.3,13.3,,0,0,1,0,6,0,6,322,261,58,,312,312,
SW192AU,SW19 2AU,SW,78.8,122.3,1096,6.5,28,99.2,133.6,1096,10,13.9,49,0.5,10,13.7,14.9,49,0,0,2,1,28,1,29,418,251,171,77,448,433,0
SW192AW,SW19 2AW,SW,107,111.7,331,4.5,,111.6,117.5,331,10,14.2,36,1,,14.4,14.9,36,1,0,1,0,36,1,37,384,333,319,,347,346,328
SW192AX,SW19 2AX,SW,79.7,97.4,331,7.5,16.5,86.9,106.6,330.7,18.8,15.9,50,0.5,2,15.5,17.5,40.7,0,0,2,2,34,3,37,399,260,106,561,365,385,604
SW192AY,SW19 2AY,SW,79,96.8,331,10,10.5,91.6,103,331,16.7,15.3,36,1,1,15.4,16.3,36,0,0,1,2,40,2,42,539,509,308,439,538,524,235
SW192AZ,SW19 2AZ,SW,80,160.5,593,,,88.3,160.4,593,19.5,19.7,39,,,16.5,19.7,39,0,0,0,0,6,1,7,461,275,,,461,395,0
SW192BA,SW19 2BA,SW,107,195.1,593,,,128.1,195.1,418.3,20,19.5,39,,,14.3,19.5,37,0,0,0,0,10,3,13,443,478,,,385,307,45
SW192BB,SW19 2BB,SW,79.7,86.4,205,8,13,99,99,,14.4,13.7,21,1,1,15.8,15.8,,0,0,1,1,12,0,12,638,375,38,76,681,681,
SW192BD,SW19 2BD,SW,73.7,60.5,78.6,4,,65.5,65.5,,19.5,15.7,20,1,,17.1,17.1,,0,1,0,0,11,0,11,393,340,99,,420,420,
SW192BF,SW19 2BF,SW,40,48.5,79.67,3,,53.6,53.6,,10,12.6,20,1,,13.9,13.9,,0,2,0,0,18,0,18,446,387,74,,463,463,
SW192BG,SW19 2BG,SW,54.4,50.1,79.66,5,11,61.3,61.3,,15.5,12.7,20,1,0.8,16,16,,0,1,1,4,22,0,22,530,372,226,609,544,544,
SW192BH,SW19 2BH,SW,79.8,88.3,205,,16,98.6,98.6,,13.3,13.6,21,,1,15.4,15.4,,0,0,0,2,14,0,14,315,130,,1,337,337,
SW192BJ,SW19 2BJ,SW,107,103.1,205,,,103.1,103.1,,10,12.9,21,,,12.9,12.9,,0,0,0,0,14,0,14,444,292,,,412,412,
SW192BL,SW19 2BL,SW,107,127.7,205,8,,144.9,144.9,,14.8,14.2,21,1,,16.1,16.1,,0,0,1,0,7,0,7,542,523,298,,499,499,
SW192BN,SW19 2BN,SW,59.8,62.7,205,8.5,13,88.8,88.8,,10,11.2,21,1,1,16.4,16.4,,0,0,2,2,8,0,8,334,283,152,21,416,416,
SW192BP,SW19 2BP,SW,78.3,113.7,550,3.5,,100.2,120.2,440.5,19,17.1,75,0.5,,15.8,18.1,55.5,1,0,1,0,32,2,34,425,397,183,,427,415,213
SW192BS,SW19 2BS,SW,107,118.7,550,,,104.4,118.7,550,10,16.7,75,,,14.7,16.7,75,0,0,0,0,30,1,31,428,252,,,326,345,897
SW192BT,SW19 2BT,SW,77.3,91.4,460,8,14.5,92.8,114.4,460,19.8,15.8,36,1,2.8,18.7,19.7,36,0,0,1,4,16,1,17,617,310,45,491,717,681,105
SW192BU,SW19 2BU,SW,107,118.1,331,,10.7,113.1,132.1,331,10,14.8,36,,0.7,14.8,16.7,36,0,0,0,3,21,2,23,397,320,,452,367,338,30
SW192BW,SW19 2BW,SW,78.1,106.3,331,,14,79.8,121.7,331,10,13.1,36,,1,11,15.2,36,0,0,0,1,5,1,6,338,246,,304,344,287,0
SW192BX,SW19 2BX,SW,107,112.4,331,8.5,10.5,98.8,132,331,10,13.5,36,1,1,12.5,15.9,36,0,0,2,2,18,3,21,382,303,0,152,412,404,354
SW192BY,SW19 2BY,SW,76,81.1,460,7.5,26,73.7,89.1,460,19.8,16.3,36,1,10,17,17.8,36,0,0,2,1,24,1,25,345,224,2,251,363,348,0
SW192BZ,SW19 2BZ,SW,107,121.2,331,,10,117,125.6,331,19.8,16.6,36,,1,16.4,17.2,36,0,0,0,1,24,1,25,476,331,,129,449,452,528
SW192DA,SW19 2DA,SW,59.6,65,205,8.5,11.5,85.1,85.1,,10,10.3,21,0.5,1,13.6,13.6,,0,0,2,2,11,0,11,494,319,165,237,600,600,
SW192DB,SW19 2DB,SW,77.7,82.6,205,8,,86.7,86.7,,13.4,13.9,21,1,,14.7,14.7,,0,0,1,0,18,0,18,562,439,378,,510,510,
SW192DE,SW19 2DE,SW,107,114,460,7.3,10,107.8,126.3,373.7,17.5,15.7,50,0.8,1,15.7,17.4,40.7,0,1,3,1,40,3,43,483,383,137,404,446,494,1135
SW192DF,SW19 2DF,SW,79.6,91.3,205,,10,94.3,94.3,,19.5,15.6,30,,1,16.2,16.2,,0,0,0,1,27,0,27,529,454,,375,476,476,
SW192DG,SW19 2DG,SW,93.5,101.2,330,8,,97.3,103.9,330,18.1,16,50,1,,15.5,16.5,50,0,0,1,0,34,1,35,511,343,0,,417,424,634
SW192DH,SW19 2DH,SW,107,146,593,10,,104.9,151.5,396.5,19.7,19,39,1,,16.5,19.7,36.8,0,0,1,0,21,4,25,483,329,89,,309,422,1012
SW192DJ,SW19 2DJ,SW,107,118.1,1096,8,24,93.8,126.4,713.5,10,14,49,0.5,5,13.5,15,42.5,0,0,2,1,36,2,38,486,388,134,625,394,411,716
SW192DL,SW19 2DL,SW,74.4,130.6,593,,11,73.5,147.7,593,19.3,17.3,39,,1,16.5,19.7,39,0,0,0,1,6,1,7,942,980,,1045,925,793,0
SW192DN,SW19 2DN,SW,74.9,86.6,460,6.3,,82.7,93.5,460,10,13.2,36,1,,13.6,14.3,36,0,1,2,0,34,1,35,396,324,214,,389,377,0
SW192DQ,SW19 2DQ,SW,70.9,91.9,331,4,,76.8,99.9,331,18.3,16.1,36,1,,15.6,17.5,36,0,1,0,0,10,1,11,481,358,95,,552,516,153
SW192DS,SW19 2DS,SW,107,104.2,331,8,,103,110.9,331,10,14.8,36,1,,15,15.8,36,0,0,2,0,28,1,29,433,332,50,,448,444,333
SW192DT,SW19 2DT,SW,76,92.2,331,8,,78.7,95,331,20,17.6,36,1,,16.9,18.1,36,0,0,1,0,29,2,31,416,277,17,,419,416,370
SW192DU,SW19 2DU,SW,79.7,123.9,460,5,,101.2,126.8,363.3,19.5,17.5,36,1,,16,18,36,0,1,0,0,37,4,41,528,396,1232,,463,459,431
SW192DW,SW19 2DW,SW,78.1,101.6,331,7,12,96.5,111.8,331,10,13.8,36,1,1,13.8,15.2,36,0,0,4,1,43,3,46,416,341,350,0,398,422,757
SW192DX,SW19 2DX,SW,79.7,103.3,331,8,,94.3,105.5,331,19.5,16,36,1,,15.4,16.4,36,0,0,1,0,40,2,42,561,476,0,,475,481,586
SW192DY,SW19 2DY,SW,107,117.9,331,,,91.3,117.9,331,11.3,16.3,36,,,13.8,16.3,36,0,0,0,0,16,2,18,631,475,,,596,561,281
SW192EA,SW19 2EA,SW,79.6,100.9,331,7.5,25,102.2,119.8,331,19.5,15.6,36,1,7.3,16.5,18,36,0,0,2,4,24,2,26,517,441,173,154,542,500,0
SW192EB,SW19 2EB,SW,75.9,111.2,593,6.5,29,94,118.3,593,19.5,16.1,39,1,7,15.9,17,39,0,0,2,1,39,2,41,471,439,252,30,478,458,74
SW192ED,SW19 2ED,SW,80,97.5,205,5,,102.7,102.7,,13.1,15.5,30,1,,16.3,16.3,,0,0,1,0,18,0,18,287,219,108,,297,297,
SW192EE,SW19 2EE,SW,70.2,124.5,593,6,21,91.6,132.9,494.3,10,15.6,39,1,3.5,14.2,16.6,37.5,0,0,1,2,35,4,39,388,290,322,164,380,372,298
SW192EF,SW19 2EF,SW,107,168.8,1096,5,,108,175.9,629,14.8,17.5,49,1,,14.9,18.2,40.3,0,0,1,0,20,3,23,450,350,36,,496,449,131
SW192EJ,SW19 2EJ,SW,107,115.5,1096,5.3,21,95,124.7,778,10,13.2,49,0.7,5,12.9,14.2,42.5,0,1,2,1,44,2,46,460,342,486,62,428,457,1110
SW192EL,SW19 2EL,SW,54.2,96.9,331,3.5,22,102.2,140.3,331,10,12.4,36,0.5,2,14.4,18,36,0,2,0,1,5,1,6,422,270,212,798,335,429,902
SW192EN,SW19 2EN,SW,107,145,593,6,,100.9,162.4,593,10,13.9,39,5,,11.6,15,39,0,0,1,0,7,1,8,295,152,110,,280,245,0
SW192EP,SW19 2EP,SW,78.1,101.1,331,,,86.8,101.2,331,13.3,14.5,36,,,13.2,14.5,36,0,0,0,0,16,1,17,414,378,,,375,390,634
SW192EQ,SW19 2EQ,SW,107,141.3,1000,7.5,,107.8,149.6,554,20,19.2,115,0.5,,16,20.4,62.3,0,0,2,0,29,3,32,364,310,275,,306,359,865
SW192ET,SW19 2ET,SW,78.4,181.2,1000,4,16.5,97.7,207.5,573.5,19.8,20.6,115,0.5,5.5,15.2,23.3,50.7,0,1,1,2,20,6,26,460,272,335,362,386,424,554
SW192EU,SW19 2EU,SW,79.7,114.7,593,6,,95.9,116.6,396.3,19.5,17.3,50,1,,15.9,17.6,40.3,0,0,1,0,54,4,58,609,494,15,,599,587,426
SW192EW,SW19 2EW,SW,107,108.4,331,5,,101,114.5,331,10,13.8,36,1,,13.2,14.5,36,0,1,0,0,16,1,17,384,242,0,,419,407,208
SW192EY,SW19 2EY,SW,107,122.6,205,5.5,,134.3,134.3,,20,15.5,21,1,,17,17,,0,1,1,0,20,0,20,399,362,231,,416,416,
SW192EZ,SW19 2EZ,SW,93.5,92.3,205,2,27,100.9,100.9,,10,13.3,21,1,8,14.3,14.3,,0,1,0,1,18,0,18,423,350,18,133,462,462,
SW192FA,SW19 2FA,SW,150,175.7,1000,6.3,,123.9,184.5,707.8,10,14.7,36,0.8,,3.6,4.2,9,1,0,3,0,69,8,77,378,365,76,,77,89,197
SW192FE,SW19 2FE,SW,54.8,56.6,64.87,,,56.6,56.6,,18.6,17.1,20,,,17,17,,0,0,0,0,5,0,5,832,638,,,832,832,
SW192FF,SW19 2FF,SW,150,242.2,1000,7,,129.7,245.1,797.3,10,14.5,36,1,,2.6,3,5.1,0,0,1,0,67,14,81,553,468,734,,84,73,21
SW192FG,SW19 2FG,SW,39.8,93.1,331,6,11.4,116.2,165,331,10,9.7,36,0.8,0.9,11.8,17.3,36,1,1,3,14,17,5,22,519,460,528,558,320,398,664
SW192FJ,SW19 2FJ,SW,13.5,12.4,15.61,6,13.5,,,,1,1,1.18,0.5,1,,,,0,0,2,11,0,0,0,1053,707,327,1185,,,
SW192FL,SW19 2FL,SW,80,122.4,1000,,,85.7,122.4,552.5,20,21.8,115,,,17.4,21.8,72.5,0,0,0,0,47,4,51,429,392,,,407,429,681
SW192FN,SW19 2FN,SW,55,78,160,,,78,78,,10,15.5,30,,,15.5,15.5,,0,0,0,0,20,0,20,515,466,,,515,515,
SW192FP,SW19 2FP,SW,120,251.7,1000,,,102,251.7,1000,25,35.8,115,,,20,35.8,115,0,0,0,0,5,1,6,724,577,,,582,724,1430
SW192HA,SW19 2HA,SW,107,101.2,205,,,101.2,101.2,,15,15.8,30,,,15.8,15.8,,0,0,0,0,14,0,14,285,285,,,265,265,
SW192HB,SW19 2HB,SW,75.1,142.8,1000,5,17,87.4,149.9,665.5,17,20.5,115,1,2,15,21.5,75.5,0,0,1,1,33,4,37,480,383,0,43,428,465,773
SW192HD,SW19 2HD,SW,107,212.4,1096,6,,114.1,227.9,764.4,19.5,23.7,115,1,,15.5,25.4,72.1,0,0,3,0,33,7,40,438,349,82,,405,421,495
SW192HE,SW19 2HE,SW,77.7,112.9,593,4,,93.4,118.3,593,19.1,15.9,39,1,,15.5,16.7,39,0,1,0,0,19,1,20,367,316,6,,367,349,0
