postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
EC1V1LR,EC1V 1LR,EC,7.7,110.2,331,5,,205,268,331,1.1,11.9,36,0.7,,21,28.5,36,1,0,2,0,1,1,2,259,331,148,,331,168,4
EC1V1NA,EC1V 1NA,EC,9.5,25.3,107,9,,107,107,,1,2.4,10,1,,10,10,,0,0,5,0,1,0,1,202,208,228,,72,72,
EC1V1NR,EC1V 1NR,EC,20.4,23.1,75.57,,20.6,76,76,,1.1,2,20,,1.1,20,20,,0,0,0,20,1,0,1,474,218,,410,328,328,
EC1V2AD,EC1V 2AD,EC,150,402.9,1000,,,135,402.9,810.1,21,27,50,,,2.7,3.9,5.6,0,0,0,0,38,25,63,820,765,,,72,78,88
EC1V2AE,EC1V 2AE,EC,245,465.9,1000,,,123.9,465.9,807.9,25,25.1,50,,,3.5,3,2.6,0,0,0,0,33,33,66,660,523,,,101,60,19
EC1V2AF,EC1V 2AF,EC,150,437.5,1000,,,113.6,437.5,833.3,,,,,,0,0,0,0,0,0,0,22,18,40,,,,,0,0,0
EC1V2AG,EC1V 2AG,EC,500,482.4,1000,,,150,482.4,777.8,,,,,,0,0,0,0,0,0,0,8,9,17,,,,,0,0,0
EC1V2AH,EC1V 2AH,EC,460,508.8,1000,,,100,508.8,690.6,36,36.8,39,,,0,11.3,16.3,0,0,0,0,4,9,13,486,486,,,0,75,108
EC1V2NR,EC1V 2NR,EC,150,404.2,1000,6.5,18.6,122.6,454.6,902.2,1,0.8,1.2,0.5,1,0,0,0,0,0,2,5,31,23,54,209,121,11,289,0,0,0
EC1V2PH,EC1V 2PH,EC,19.3,19.2,24.38,8,20.6,,,,1.2,1.1,1.25,1,1.1,,,,0,0,1,8,0,0,0,183,36,36,201,,,
EC1V2PQ,EC1V 2PQ,EC,22.3,21.1,24.38,,21.1,,,,1.1,1.1,1.27,,1.1,,,,0,0,0,13,0,0,0,179,167,,152,,,
EC1V2PY,EC1V 2PY,EC,107,110.3,593,8.5,14.7,121,196.8,462,10,9.7,39,1,1,11.6,17.3,37.5,0,0,2,6,7,2,9,359,186,19,183,555,432,0
EC1V2PZ,EC1V 2PZ,EC,107,167.6,1096,,,86.2,167.6,629,10,17.3,49,,,13.2,17.3,40.3,0,0,0,0,17,3,20,316,245,,,285,284,279
EC1V2QA,EC1V 2QA,EC,107,130.2,460,5.5,13.2,168.3,213.7,395.5,10,12.6,36,1,1,16.9,20.7,36,0,1,1,5,8,2,10,403,296,54,186,589,582,554
EC1V2QH,EC1V 2QH,EC,107,220.4,1096,,14,141.5,227.5,640.4,10,17.8,49,,1,13.9,18.4,39.8,0,0,0,1,24,5,29,394,338,,0,296,258,78
EC1V3AG,EC1V 3AG,EC,150,328.9,1000,,20,133.3,483.3,833.3,1.3,1.2,1.26,,1.3,0,0,0,0,0,0,3,3,3,6,11,0,,11,0,0,0
EC1V3AJ,EC1V 3AJ,EC,23.3,128,1000,4.7,21.6,123.9,309.6,722.2,1.1,1.4,19.53,0.7,1.1,1,0.7,0,1,0,2,46,20,9,29,383,291,202,376,23,16,0
EC1V3AL,EC1V 3AL,EC,100,229.3,1000,,22.2,117.6,336.6,763.2,1.1,1.1,1.36,,1.1,0,0,0,0,0,0,29,37,19,56,119,67,,102,0,0,0
EC1V3AN,EC1V 3AN,EC,150,219.9,1000,9,21.6,119.5,273.6,766.7,1.1,2.9,19.79,1,1.1,0.8,0.6,0,0,0,1,16,48,15,63,229,209,212,189,9,7,0
EC1V3AP,EC1V 3AP,EC,75.9,94.6,500,,21.3,91.8,101.8,500,10,11.5,20,,2,7.6,7.4,0,0,0,0,4,40,1,41,445,392,,122,277,270,0
EC1V3NW,EC1V 3NW,EC,56.3,50.8,79.91,,19.7,69.4,69.4,,14.8,11.6,20,,1.3,17.8,17.8,,0,0,0,3,5,0,5,624,393,,49,844,844,
EC1V3NY,EC1V 3NY,EC,71.2,69.8,78.94,,,69.9,69.9,,19.7,18.3,20,,,18.3,18.3,,0,0,0,0,7,0,7,402,450,,,402,402,
EC1V3NZ,EC1V 3NZ,EC,66.9,62.5,79.67,,,62.5,62.5,,18.8,16.3,20,,,16.3,16.3,,0,0,0,0,10,0,10,694,625,,,556,556,
EC1V3PA,EC1V 3PA,EC,49.9,58.2,150,,22.5,65.4,65.4,,10,12.2,20,,1,13.2,13.2,,0,0,0,2,10,0,10,544,341,,2,599,599,
EC1V3PP,EC1V 3PP,EC,71.9,64.3,79.67,,,64.3,64.3,,19.5,16.1,20,,,16.1,16.1,,0,0,0,0,8,0,8,867,574,,,868,868,
EC1V3PQ,EC1V 3PQ,EC,64.3,56.9,79.67,8.5,22,66.1,66.1,,14.8,13.3,20,0.5,1,16.1,16.1,,0,0,2,2,18,0,18,605,212,35,40,697,697,
EC1V3PW,EC1V 3PW,EC,107,132.2,460,,10,105.3,134.8,382.6,19.5,17.2,36,,1,15.4,17.6,36,0,0,0,1,42,5,47,610,435,,262,624,604,438
EC1V3PX,EC1V 3PX,EC,77.8,94,205,,20,99.8,99.8,,13.5,14.2,21,,1,15.2,15.2,,0,0,0,1,13,0,13,264,184,,23,262,262,
EC1V3QB,EC1V 3QB,EC,78.1,132.7,331,,20,75.8,148.7,331,19.5,19,36,,1,15.8,21.6,36,0,0,0,1,5,2,7,1222,460,,54,1863,1389,206
EC1V3QH,EC1V 3QH,EC,107,191.2,460,,15.5,107,235.1,363.3,10,18.6,36,,1,10,23,36,0,0,0,2,4,4,8,404,376,,461,128,340,552
EC1V3QL,EC1V 3QL,EC,107,120.3,331,7,,113.4,127.9,331,10,13,36,1,,12.2,13.8,36,0,0,1,0,14,1,15,829,626,0,,530,719,3359
EC1V3QR,EC1V 3QR,EC,150,391.7,1000,2,23,121.4,450,833.3,0.9,0.9,1.25,1,1,0,0,0,1,0,0,1,7,6,13,24,24,47,0,0,0,0
EC1V3QT,EC1V 3QT,EC,66.7,93.3,331,,14,85.5,107.8,331,10,12.7,36,,1,12.7,14.8,36,0,0,0,2,10,1,11,348,287,,368,274,313,702
EC1V3QU,EC1V 3QU,EC,77.1,111.1,331,,,74.5,111.1,331,20,20.6,36,,,18,20.6,36,0,0,0,0,12,2,14,314,173,,,238,269,456
EC1V3QY,EC1V 3QY,EC,76,70.1,79.91,,,70.1,70.1,,20,18.2,20,,,18.2,18.2,,0,0,0,0,9,0,9,332,328,,,332,332,
EC1V3RB,EC1V 3RB,EC,107,128.7,460,,21.5,105,134,395.5,18,16.1,36,,1,14.7,16.8,36,0,0,0,2,36,4,40,525,401,,273,508,511,541
EC1V3RD,EC1V 3RD,EC,107,128.6,205,8,,140.7,140.7,,10,12.7,21,1,,13.9,13.9,,0,0,1,0,10,0,10,411,358,217,,348,348,
EC1V3RF,EC1V 3RF,EC,76.7,68.1,79.67,,20,70.8,70.8,,19.5,15.9,20,,1,16.7,16.7,,0,0,0,1,18,0,18,371,332,,144,384,384,
EC1V3RP,EC1V 3RP,EC,79.7,136.1,1096,,23.3,87.6,148.3,536.4,10,15.5,49,,1.3,13.7,17.1,39.2,0,0,0,4,32,5,37,462,346,,102,512,463,155
EC1V3RR,EC1V 3RR,EC,78.8,105,331,,22.3,105.8,114.1,331,19.5,15.6,36,,1,16.5,17.3,36,0,0,0,3,26,1,27,489,380,,53,540,520,0
EC1V3RS,EC1V 3RS,EC,78.1,103.8,331,,18.7,85.7,123.5,331,19.8,17.7,36,,1,18.9,21.5,36,0,0,0,3,11,2,13,356,300,,205,381,363,267
EC1V3RX,EC1V 3RX,EC,107,157.5,593,,22,119.2,187.6,488.2,10,16,39,,1,15.2,19.4,37.8,0,0,0,6,22,5,27,435,237,,186,434,394,218
EC1V3SB,EC1V 3SB,EC,78.1,68.4,79.91,,19,75.4,75.4,,19.5,15.9,20,,1,18,18,,0,0,0,1,7,0,7,605,624,,0,605,605,
EC1V3SL,EC1V 3SL,EC,107,100.5,331,7,15.5,117.9,139.2,331,10,9.7,36,0,1,11.2,13.7,36,0,0,1,8,18,2,20,418,369,196,321,336,384,817
EC1V3SN,EC1V 3SN,EC,107,171.7,1096,,17.6,143.8,245.4,477.7,10,14.9,49,,1,14.1,21.5,38.3,0,0,0,11,16,7,23,340,319,,196,395,365,296
EC1V3SR,EC1V 3SR,EC,107,95,593,5,19.8,107.2,138.1,462,10,8.7,39,0,1.1,10.8,13.1,37.5,0,0,1,12,21,2,23,261,238,578,166,301,285,123
EC1V3SS,EC1V 3SS,EC,107,128.1,593,9,18.9,126.6,181.7,548.7,10,10.8,39,0.7,1,12.2,15.6,38,0,0,3,8,20,3,23,409,285,382,115,384,426,706
EC1V3SU,EC1V 3SU,EC,107,127,593,,21.5,108.6,132.4,418.3,19.1,15.9,39,,1,14.9,16.6,37,0,0,0,2,36,3,39,354,228,,110,321,303,85
EC1V3SW,EC1V 3SW,EC,47.6,115.1,1000,,24,54.1,121.6,1000,10,9.4,13.72,,1,9.4,8.7,0,0,0,0,1,13,1,14,457,354,,211,441,410,0
EC1V3TJ,EC1V 3TJ,EC,107,154.6,460,,22.3,147.8,192.4,460,10,14,36,,1.3,14.6,17.6,36,0,0,0,4,12,2,14,437,277,,211,262,408,1286
EC1V3TR,EC1V 3TR,EC,107,115.6,331,3,22.2,114,128.8,331,10,14,36,1,4.4,13.9,15.4,36,0,1,0,5,41,3,44,371,187,65,369,377,361,147
EC1V4JE,EC1V 4JE,EC,25.2,90.5,331,7,15.8,100.6,166.4,331,3.1,9.6,36,1,1,11,18.1,36,0,0,1,6,5,2,7,586,424,260,172,776,737,639
EC1V4JF,EC1V 4JF,EC,107,106.3,205,6,,136.4,136.4,,10,10.4,21,0.7,,13.3,13.3,,0,1,2,0,10,0,10,357,358,326,,331,331,
EC1V4JH,EC1V 4JH,EC,79.4,139.1,500,,,94.1,139.2,500,19.5,16.9,20,,,10.6,9.4,0,0,0,0,0,16,2,18,789,502,,,493,439,0
EC1V4JP,EC1V 4JP,EC,14.3,81.2,205,,12.8,172.3,172.3,,1.3,7.9,21,,0.8,17.3,17.3,,0,0,0,4,3,0,3,686,51,,15,1580,1580,
EC1V4JQ,EC1V 4JQ,EC,78.1,218.6,1000,9,19,82.8,235.7,1000,19.5,15.7,20,1,1,15.6,13,0,0,0,1,1,20,4,24,373,239,114,240,356,296,0
EC1V4JS,EC1V 4JS,EC,79.7,79.4,80,,,79.4,79.4,,20,20,20,,,20,20,,0,0,0,0,8,0,8,629,465,,,551,551,
EC1V4JU,EC1V 4JU,EC,78.1,160.9,1000,7,18,85.1,178.1,875,19.5,15.1,20,1,2,13.9,12.2,0,0,0,1,3,30,4,34,402,279,4,165,359,317,0
EC1V4JX,EC1V 4JX,EC,78.1,202.2,1000,,17,74.5,211.5,857.1,19.5,16.6,20,,1,15,12.4,0,0,0,0,2,33,7,40,461,386,,102,385,317,0
EC1V4JY,EC1V 4JY,EC,107,198.9,1096,5,,128.7,202.6,449.2,20,21.1,49,1,,16.7,21.5,37.6,0,1,0,0,40,12,52,294,224,0,,292,260,154
EC1V4JZ,EC1V 4JZ,EC,76.1,59.1,79.67,,17.5,75.8,75.8,,20,14.5,20,,1,20,20,,0,0,0,2,5,0,5,153,125,,18,177,177,
EC1V4LB,EC1V 4LB,EC,79.7,101.3,331,,10,95.2,105,331,10,14.7,36,,1,14.4,15.3,36,0,0,0,1,23,1,24,426,182,,54,452,441,204
EC1V4LD,EC1V 4LD,EC,10,146,1096,7.6,,140.4,304.1,713.5,1,11.5,49,0.8,,16.4,23.9,42.5,0,1,7,0,5,2,7,248,120,64,,426,421,409
EC1V4LE,EC1V 4LE,EC,78.1,75.9,79.67,,,75.8,75.8,,19.5,19.6,20,,,19.5,19.5,,0,0,0,0,6,0,6,300,336,,,300,300,
EC1V4LY,EC1V 4LY,EC,107,87,107,9,,96.8,96.8,,10,11.7,20,1,,13,13,,0,0,1,0,8,0,8,182,204,32,,155,155,
EC1V4LZ,EC1V 4LZ,EC,107,123.1,331,8.3,14,129.4,146.2,331,10,12.3,36,1,1.1,12.7,14.6,36,0,0,3,7,44,4,48,296,240,63,86,275,286,410
EC1V4NA,EC1V 4NA,EC,78.1,93.6,205,9,,114.8,114.8,,19.5,14.3,21,1,,17.8,17.8,,0,0,1,0,4,0,4,512,294,294,,566,566,
EC1V4ND,EC1V 4ND,EC,107,140.6,460,9,,106.3,150.8,395.5,15,16.8,36,1,,14.7,18,36,0,0,1,0,11,2,13,441,369,0,,339,339,342
EC1V4NE,EC1V 4NE,EC,107,183.2,1096,6.3,12.5,137.2,237.7,673.3,10,14.4,49,1,1,13.4,18.6,41.3,0,0,3,2,13,3,16,547,614,467,361,457,449,416
EC1V4NJ,EC1V 4NJ,EC,34.6,57.2,205,7,15.2,100.5,100.5,,3.1,6.4,21,1,1,11.8,11.8,,0,0,1,5,6,0,6,180,134,4,163,133,133,
EC1V4NN,EC1V 4NN,EC,107,140,331,1.5,17,126.6,164.9,331,19.5,17,36,0.5,1,16.4,20.1,36,2,0,0,1,13,3,16,259,292,6,343,232,188,0
EC1V4NT,EC1V 4NT,EC,78.1,94.6,331,5,14,92.9,114.5,331,10,14.5,36,2,1,15.5,17.4,36,1,1,2,1,20,2,22,301,214,308,158,278,265,137
EC1V4NW,EC1V 4NW,EC,107,171,1096,7.4,11.8,151.8,255.9,588.8,10,14.2,49,0.9,1,15.3,21.1,39.8,0,1,6,4,16,5,21,403,325,460,105,407,345,148
EC1V4NY,EC1V 4NY,EC,107,132,593,7.7,11.2,139.7,195.2,461.6,10,12,39,1,1,13.7,17.7,37.2,0,1,5,9,24,5,29,462,409,238,212,501,539,717
EC1V4PH,EC1V 4PH,EC,107,128.4,331,,23,103.4,135.9,331,19.5,16.9,36,,1,15.1,18.1,36,0,0,0,1,12,2,14,240,268,,34,232,221,150
EC1V4PS,EC1V 4PS,EC,39.1,39.5,78.13,8,20,57,57,,9.8,8.6,19.53,1,1,14.3,14.3,,0,0,1,2,4,0,4,264,263,0,263,265,265,
EC1V7AH,EC1V 7AH,EC,5.2,5.4,8.06,5.3,,,,,0.8,0.8,0.96,0.8,,,,,0,4,5,0,0,0,0,117,81,117,,,,
EC1V7AJ,EC1V 7AJ,EC,5.7,5.4,7.89,5.4,,,,,0.8,0.8,1.18,0.8,,,,,0,4,6,0,0,0,0,305,260,305,,,,
EC1V7AL,EC1V 7AL,EC,72.9,72.2,79.91,,,72.1,72.1,,19.5,19.5,20,,,19.6,19.6,,0,0,0,0,7,0,7,765,790,,,765,765,
EC1V7AN,EC1V 7AN,EC,17.2,19.8,51.89,,16.9,52,52,,1,1.7,9.99,,0.9,10,10,,0,0,0,11,1,0,1,252,194,,266,100,100,
EC1V7AP,EC1V 7AP,EC,17.6,17.3,21.5,,17.3,,,,1.1,1,1.18,,1,,,,0,0,0,10,0,0,0,189,133,,189,,,
EC1V7DB,EC1V 7DB,EC,65.3,79.1,205,,20,91,91,,17.1,14.4,21,,1,17,17,,0,0,0,1,5,0,5,519,437,,57,508,508,
EC1V7DH,EC1V 7DH,EC,68.2,57.1,79.67,6,,64.3,64.3,,19.8,15,20,1,,17.1,17.1,,0,0,1,0,7,0,7,229,142,0,,262,262,
EC1V7DT,EC1V 7DT,EC,78.1,100,205,,,100.1,100.1,,19.5,16.1,21,,,16.1,16.1,,0,0,0,0,15,0,15,348,241,,,325,325,
EC1V7DU,EC1V 7DU,EC,107,115.7,331,,,97.8,115.7,331,10,14.8,36,,,13,14.8,36,0,0,0,0,24,2,26,349,298,,,289,322,718
EC1V7DX,EC1V 7DX,EC,66.7,57.1,79.91,,17,63.8,63.8,,15.3,13.7,20,,1,15.8,15.8,,0,0,0,3,18,0,18,357,340,,42,369,369,
EC1V7EH,EC1V 7EH,EC,16.2,16.7,22.61,,16.7,,,,1.1,1,1.25,,1,,,,0,0,0,6,0,0,0,80,90,,67,,,
EC1V7ER,EC1V 7ER,EC,73.9,98.2,331,,,72.3,98.2,331,17,16.9,36,,,14.8,16.9,36,0,0,0,0,9,1,10,329,173,,,329,296,0
EC1V7ET,EC1V 7ET,EC,77.4,55.9,80,4,23,78.8,78.8,,20,13.6,20,0.5,1,20,20,,1,0,1,1,6,0,6,59,61,25,72,59,59,
EC1V7EY,EC1V 7EY,EC,156,201.8,460,,18,146.2,247.8,417,15.5,18.2,36,,1,14.4,22.5,36,0,0,0,2,5,3,8,469,471,,324,403,447,519
EC1V7HJ,EC1V 7HJ,EC,79.7,94,205,,14,110,110,,20,15.3,21,,1,18.2,18.2,,0,0,0,1,5,0,5,384,164,,1,384,384,
EC1V7HP,EC1V 7HP,EC,107,136.2,593,7,28,104.5,140.7,488.2,18.7,16.4,39,1,8,14.7,16.9,37.8,0,0,1,1,48,5,53,567,394,22,2267,491,470,270
EC1V7HU,EC1V 7HU,EC,107,139.9,331,,11.5,127.3,161.3,331,19.8,16.9,36,,1,16.3,19.6,36,0,0,0,2,10,2,12,356,237,,142,371,391,494
EC1V7HX,EC1V 7HX,EC,107,128.2,593,5.6,,133.3,167.5,418.3,10,12.7,39,0.8,,13.7,16.5,37,1,2,5,0,22,3,25,450,388,112,,518,504,401
EC1V7HY,EC1V 7HY,EC,107,143.1,331,,24,133.3,158,331,10,14.9,36,,0,14,16.8,36,0,0,0,1,7,1,8,267,304,,53,229,261,482
EC1V7JA,EC1V 7JA,EC,107,144.6,1096,5.7,25,126.7,178.1,653.3,10,12.5,49,0.7,17,12.2,15,40.8,1,1,7,1,37,4,41,466,309,183,43,540,493,62
EC1V7JD,EC1V 7JD,EC,72.8,61.9,79.98,9,11.5,72.1,72.1,,19.2,15.2,20,1,1,18.1,18.1,,0,0,1,2,15,0,15,270,215,16,58,315,315,
EC1V7JW,EC1V 7JW,EC,107,176.6,1096,3,11,114.9,191.4,554.8,10,16.4,49,0.7,0.7,13.2,17.8,39.5,1,2,0,3,57,12,69,414,275,20,83,344,344,342
EC1V7JX,EC1V 7JX,EC,72.2,65.1,79.98,,28,69.2,69.2,,19.5,17.6,20,,8,18.7,18.7,,0,0,0,1,9,0,9,511,473,,255,540,540,
EC1V7LQ,EC1V 7LQ,EC,62.3,102.7,331,8.3,12.2,120.4,177.8,331,7.5,11.2,36,1,1,13.4,19.5,36,0,0,3,6,8,3,11,252,132,105,139,243,307,480
EC1V7LT,EC1V 7LT,EC,74.1,71,107,8,,81.5,81.5,,10,12.7,19.53,1,,14.7,14.7,,0,0,1,0,6,0,6,345,385,0,,345,345,
EC1V7LX,EC1V 7LX,EC,62.7,63.8,72.95,,,63.8,63.8,,19.5,17.3,20,,,17.2,17.2,,0,0,0,0,5,0,5,384,164,,,384,384,
EC1V7NB,EC1V 7NB,EC,93.5,93.4,205,,15,96.5,96.5,,10,13.4,21,,1,13.9,13.9,,0,0,0,1,25,0,25,315,213,,47,288,288,
EC1V7NH,EC1V 7NH,EC,74.3,116.3,331,,,89.5,116.3,331,11.2,15.6,36,,,13.1,15.6,36,0,0,0,0,16,2,18,700,608,,,661,622,311
EC1V7NJ,EC1V 7NJ,EC,107,117.1,331,,,86.4,117,331,10,14.8,36,,,11.7,14.8,36,0,0,0,0,7,1,8,477,266,,,420,477,881
EC1V7NL,EC1V 7NL,EC,107,96.3,205,,22,114.8,114.8,,10,10.3,21,,1,12.8,12.8,,0,0,0,1,4,0,4,523,693,,0,653,653,
EC1V7NQ,EC1V 7NQ,EC,58.4,66.7,107,,19,76.2,76.2,,10,12,19.07,,7,13,13,,0,0,0,1,5,0,5,323,338,,136,360,360,
EC1V7NR,EC1V 7NR,EC,63.5,79.3,205,,15,83.5,83.5,,12.2,13.3,21,,1,14.1,14.1,,0,0,0,1,15,0,15,674,320,,40,716,716,
EC1V7NS,EC1V 7NS,EC,78.1,92.1,331,5.8,,93.8,112.8,331,10,14,36,0.7,,15.5,17.2,36,1,1,4,0,23,2,25,359,318,107,,392,391,379
EC1V7PA,EC1V 7PA,EC,93.5,115.4,593,5.5,15,89.5,124.5,396.5,10,14.9,39,0.5,1,13.5,16.1,36.8,0,1,1,1,31,4,35,419,345,88,258,399,419,572
EC1V7PD,EC1V 7PD,EC,107,135.6,593,,21.5,146.3,178.9,461.3,10,12.5,39,,1.1,14.5,16.8,37,0,0,0,11,26,3,29,346,317,,218,363,347,214
EC1V7PE,EC1V 7PE,EC,107,149.2,593,,19.4,115.1,188.5,461.1,10,13.1,39,,1.2,11.3,16.7,36.9,0,0,0,10,26,7,33,550,389,,510,413,412,408
EC1V7PN,EC1V 7PN,EC,55,64.8,107,,14,73.3,73.3,,10,11.4,19.53,,1,13.2,13.2,,0,0,0,1,6,0,6,484,488,,151,539,539,
EC1V7PQ,EC1V 7PQ,EC,107,119.3,593,7,19.5,100.3,139.7,593,10,11.6,39,1,1.3,11.4,13.6,39,0,0,1,4,23,2,25,529,303,0,758,443,407,0
EC1V7PR,EC1V 7PR,EC,63.7,76.2,205,,17.4,90,90,,10,10.2,21,,2,12.1,12.1,,0,0,0,8,34,0,34,491,397,,123,549,549,
EC1V7PS,EC1V 7PS,EC,78.1,99.9,593,,20.4,93.9,118.5,462,10,11.6,39,,2.4,12,13.7,37.5,0,0,0,7,28,2,30,532,346,,392,499,511,679
EC1V7PT,EC1V 7PT,EC,107,109.9,331,,17.4,120.4,129.2,331,10,12.9,36,,1.2,14.5,15.4,36,0,0,0,5,23,1,24,515,534,,188,540,540,534
EC1V8AA,EC1V 8AA,EC,107,178.9,593,,17,125.4,202,527.5,19.8,19,39,,1,17.7,21.6,38.3,0,0,0,3,17,4,21,582,590,,119,588,565,470
EC1V8AB,EC1V 8AB,EC,107,160.5,331,,,117.8,160.4,331,20,21.4,36,,,17.8,21.4,36,0,0,0,0,4,1,5,332,379,,,386,332,115
EC1V8AP,EC1V 8AP,EC,22.5,35.1,79.67,10,20.7,69.5,69.5,,1,6.6,19.98,0,1,18,18,,0,0,1,3,2,0,2,157,33,0,21,362,362,
EC1V8AX,EC1V 8AX,EC,22.2,20.9,24.38,,20.8,,,,1.2,1.1,1.26,,1.2,,,,0,0,0,6,0,0,0,630,602,,420,,,
EC1V8AZ,EC1V 8AZ,EC,50,162.8,1000,10,21.1,110.3,225,722.2,1.2,1.1,1.36,0,1.1,0,0,0,0,0,1,20,39,9,48,206,154,219,164,0,0,0
EC1V8BA,EC1V 8BA,EC,107,107.2,460,9,21.5,137.9,170.1,374,10,10,36,1,1.1,13.5,16.5,36,0,0,1,15,19,3,22,342,241,177,328,257,265,320
EC1V8BE,EC1V 8BE,EC,107,158.5,1096,9,19.8,119.7,175.7,502.2,10,16.2,49,1,2,14.5,18,38.7,0,0,1,4,35,6,41,532,401,378,275,461,457,429
EC1V8BG,EC1V 8BG,EC,150,276.4,1000,,12.5,120.8,309.4,875,1.2,1.2,1.25,,1,0,0,0,0,0,0,2,12,4,16,209,209,,209,0,0,0
EC1V8BJ,EC1V 8BJ,EC,150,255.4,1000,5.7,21.6,115.2,366.4,789.5,1.1,1.1,1.28,0.3,1.1,0,0,0,0,1,2,21,32,19,51,167,62,81,155,0,0,0
EC1V8BP,EC1V 8BP,EC,107,167.5,460,,,105.6,167.5,374,19.5,19.9,36,,,15,19.8,36,0,0,0,0,10,3,13,386,413,,,357,326,224
EC1V8BR,EC1V 8BR,EC,107,136.4,331,,23,126.6,185,331,10,13.7,36,,1.3,12.2,19,36,0,0,0,3,5,2,7,269,188,,150,194,281,500
EC1V8BW,EC1V 8BW,EC,23.4,22.1,24.38,,22,,,,1.2,1.2,1.27,,1.2,,,,0,0,0,6,0,0,0,347,267,,289,,,
EC1V8BX,EC1V 8BX,EC,107,134.7,331,,21,107,163,331,10,13.4,36,,1,10,16.5,36,0,0,0,1,3,1,4,463,493,,622,411,308,0
EC1V8BY,EC1V 8BY,EC,107,158.5,460,8,,123.4,165.1,363.3,19.5,18.4,36,1,,15.6,19.2,36,0,0,1,0,19,4,23,748,666,0,,758,748,699
EC1V8BZ,EC1V 8BZ,EC,150,312.6,1000,,,108.6,312.6,704.8,10,25.2,115,,,5.6,8.6,14.4,0,0,0,0,25,13,38,916,825,,,311,313,318
EC1V8DB,EC1V 8DB,EC,79,118.1,593,,23.5,79.6,124.9,396.5,10,15.5,39,,1,13.2,16.6,36.8,0,0,0,2,24,4,28,577,518,,432,540,546,585
EC1V8DD,EC1V 8DD,EC,107,167.9,593,,20,105.2,173.6,460.8,17.1,18.4,39,,1,14.9,19.1,36.6,0,0,0,1,21,5,26,520,510,,292,513,508,491
EC1V8DE,EC1V 8DE,EC,107,134.5,593,,,99.4,134.5,461.3,19.1,16.9,39,,,14.8,16.9,37,0,0,0,0,28,3,31,627,444,,,611,586,354
EC1V8DF,EC1V 8DF,EC,150,178.5,1000,,,102.4,178.5,610,20.5,25.3,50,,,3,5,16.7,0,0,0,0,17,3,20,571,540,,,127,114,41
EC1V8DJ,EC1V 8DJ,EC,150,165.1,1000,,,110.3,165.1,618.6,10,16.9,50,,,1.8,2.3,7.1,0,0,0,0,58,7,65,381,429,,,51,53,65
EC1V8DQ,EC1V 8DQ,EC,107,106.9,331,,21,87.7,110.9,331,10,14.1,36,,1,12.5,14.8,36,0,0,0,1,19,2,21,643,475,,509,619,588,295
EC1V8DX,EC1V 8DX,EC,107,110.3,205,,,110.3,110.3,,10,12.8,21,,,12.8,12.8,,0,0,0,0,23,0,23,530,417,,,484,484,
EC1V8EH,EC1V 8EH,EC,79.7,101.7,331,,19,95.2,109,331,10,13.2,36,,1,13,14.3,36,0,0,0,3,32,2,34,437,348,,231,466,443,80
EC1V8EJ,EC1V 8EJ,EC,107,146.1,593,,21.6,126.3,170,505.7,10,15.3,39,,1,15.5,18.1,38,0,0,0,5,23,3,26,330,261,,107,361,335,136
EC1V8EL,EC1V 8EL,EC,107,110.8,331,,19.7,112.8,120.9,331,14.5,14.6,36,,1,15.3,16.1,36,0,0,0,3,26,1,27,533,328,,31,498,510,831
EC1V8EN,EC1V 8EN,EC,107,132.3,331,7,19,137.6,144,331,19.5,15.7,36,1,0.5,16.6,17.2,36,0,0,1,2,29,1,30,585,375,356,601,545,534,208
EC1V9AB,EC1V 9AB,EC,20.5,19,22.65,,19,,,,1.2,1.1,1.24,,1.2,,,,0,0,0,6,0,0,0,83,1,,69,,,
EC1V9AN,EC1V 9AN,EC,107,180.5,593,,16.4,146.2,271.8,428.8,10,16,39,,1,14.4,24.3,36.8,0,0,0,5,5,4,9,356,282,,213,528,356,141
EC1V9AQ,EC1V 9AQ,EC,20.1,108.2,460,,20.3,,460,460,1.2,8.1,36,,1,,36,36,0,0,0,4,0,1,1,162,61,,24,,389,389
