postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
N181EB,N18 1EB,N,78.1,101.6,593,7.8,12.5,105.4,134.1,593,10,12,39,1,1,14.4,15.9,39,0,0,4,2,16,1,17,405,247,90,133,517,487,0
N181ED,N18 1ED,N,78.1,89.3,205,,14,93.5,93.5,,12.9,14.6,21,,13,14.7,14.7,,0,0,0,1,18,0,18,632,569,,362,612,612,
N181EE,N18 1EE,N,79.7,110,331,7,15,108.1,127.5,331,19.5,16.4,36,2,1,17.3,19,36,0,0,3,1,21,2,23,589,434,401,66,588,611,849
N181EF,N18 1EF,N,60.5,78.9,331,8.3,28,79.8,99.2,331,10,11.8,36,1,11,12.6,14.4,36,0,0,3,1,12,1,13,716,562,486,944,692,696,745
N181EG,N18 1EG,N,58,90.1,593,9,10,67.3,100.2,462,13.3,14.3,39,1,1,14,15.9,37.5,0,0,2,1,22,2,24,614,597,64,8,720,660,0
N181EH,N18 1EH,N,74.2,94.9,331,8,16.8,87.8,109.3,331,10.6,14.7,36,2,4.3,14.8,16.7,36,0,0,2,4,31,3,34,520,550,235,390,503,490,361
N181EJ,N18 1EJ,N,72.2,151.4,593,,,107.2,151.4,593,19.5,18.8,39,,,16.7,18.7,39,0,0,0,0,10,1,11,581,444,,,581,528,0
N181EL,N18 1EL,N,93.3,177.6,593,,,83,177.6,461.3,19.8,21.4,39,,,16.2,21.4,37,0,0,0,0,9,3,12,604,576,,,595,553,429
N181EN,N18 1EN,N,76,117.4,460,8,15,102.8,138.5,460,10,14.2,36,1,1,14.7,16.8,36,0,0,1,1,9,1,10,585,405,110,446,663,646,494
N181EQ,N18 1EQ,N,71.3,123.6,1096,5.8,16,82.3,150,522.3,19.5,17,49,1,5.5,17,20.4,39.3,0,2,2,2,22,4,26,502,455,155,373,559,546,474
N181ER,N18 1ER,N,43.2,70.7,500,5.3,15.8,72.8,94.2,500,9,7.3,21,0.7,3,8.3,7.9,0,1,0,2,5,19,1,20,570,337,88,435,472,448,0
N181ES,N18 1ES,N,17.3,59.5,331,9,14.3,73.7,108,331,1.3,6.8,36,0,1,7.8,11.6,36,0,0,1,15,13,2,15,500,102,4,106,700,793,1402
N181ET,N18 1ET,N,48.1,51.2,150,,18.8,60.5,60.5,,10,8.6,15.73,,3.8,8.8,8.8,,0,0,0,4,14,0,14,592,338,,110,645,645,
N181EU,N18 1EU,N,107,132.5,331,,,100.8,132.5,331,19.5,18,36,,,15.2,18,36,0,0,0,0,25,4,29,507,457,,,500,490,426
N181EW,N18 1EW,N,107,260.6,1096,,,93.9,260.7,844.5,19.5,20.9,49,,,14.4,21,44,0,0,0,0,7,2,9,353,391,,,302,235,0
N181EX,N18 1EX,N,79.7,94.2,460,8,21.4,88.4,110.4,395.5,10,13.9,36,1,1.2,15.1,16.6,36,0,0,1,5,26,2,28,761,494,0,58,819,859,1374
N181EY,N18 1EY,N,79.8,121.6,593,,20.5,111.2,129.1,593,19.5,16.2,39,,1,16.5,17.4,39,0,0,0,2,26,1,27,618,479,,44,639,615,0
N181EZ,N18 1EZ,N,107,115.3,593,,19.7,100.3,125.2,462,10,14.6,39,,1.3,14.4,16,37.5,0,0,0,3,27,2,29,579,467,,58,602,593,471
N181FA,N18 1FA,N,39.1,37.9,59.33,,16.8,43.3,43.3,,8.6,7.4,16.04,,1.7,8.9,8.9,,0,0,0,12,47,0,47,837,533,,260,985,985,
N181FB,N18 1FB,N,65.4,80,150,,,80,80,,15.1,14.9,20,,,12.7,12.7,,0,0,0,0,7,0,7,1151,883,,,987,987,
N181FD,N18 1FD,N,61.8,71.1,107,,15,77.3,77.3,,10,10,16.59,,1,9.9,9.9,,0,0,0,1,9,0,9,549,425,,563,487,487,
N181FE,N18 1FE,N,107,95.8,500,6.3,13,94,108,500,10,8.8,21,0.7,1,7.4,7.1,0,1,0,2,1,28,1,29,348,283,130,70,245,236,0
N181FF,N18 1FF,N,66.1,151,1000,,26,72.5,164.2,653.3,10,12.8,36,,9,11.8,11.8,12,0,0,0,2,16,3,19,894,702,,1463,785,693,204
N181HA,N18 1HA,N,79.8,110.4,331,,16,105.1,137.4,331,15,14.9,36,,1,16.1,18.9,36,0,0,0,4,12,2,14,365,315,,103,377,439,817
N181HB,N18 1HB,N,79.7,124.9,460,2,,90.1,133.7,395.5,18.5,16.8,36,1,,14.9,17.9,36,0,1,0,0,12,2,14,631,400,22,,740,675,283
N181HD,N18 1HD,N,107,125.1,331,,19,103.3,131.8,331,10,16.2,36,,1,14.4,17.1,36,0,0,0,1,14,2,16,589,582,,182,579,578,567
N181HE,N18 1HE,N,72.3,94.4,593,,17.8,81.6,132.7,593,10,12.4,39,,2,15.2,17.6,39,0,0,0,5,9,1,10,269,105,,73,348,313,0
N181HF,N18 1HF,N,78.9,114.9,593,,23,95.5,119.2,593,19.5,16.3,39,,4,15.8,16.9,39,0,0,0,1,20,1,21,663,590,,190,720,685,0
N181HG,N18 1HG,N,75.4,83.9,331,1,16.5,87.3,94.9,331,18.8,15,36,0,1,16.6,17.3,36,1,0,0,4,31,1,32,674,449,0,196,696,713,1226
N181HH,N18 1HH,N,74.5,90.7,460,,18.3,89.4,112.9,395.5,10,12.9,36,,1.9,14.6,16.3,36,0,0,0,8,24,2,26,554,411,,323,550,604,1252
N181HJ,N18 1HJ,N,40,52,107,,22,60.6,60.6,,10,11.2,19.53,,1,14,14,,0,0,0,2,7,0,7,478,488,,639,433,433,
N181HL,N18 1HL,N,75.9,89.2,205,,18,100.2,100.2,,19.5,14.3,21,,1,16.4,16.4,,0,0,0,4,26,0,26,688,573,,291,670,670,
N181HN,N18 1HN,N,75,86.2,331,4,22.3,94.1,109.9,331,10,12,36,0.5,2.3,13.9,15.4,36,1,0,1,3,14,1,15,428,402,16,366,448,467,741
N181HP,N18 1HP,N,78.3,96.7,593,,19.7,92,109.2,462,10,14.1,39,,1.1,15.1,16.2,37.5,0,0,0,7,41,2,43,558,362,,191,566,539,3
N181HQ,N18 1HQ,N,107,112.7,205,,,112.6,112.6,,19.4,15.8,21,,,15.8,15.8,,0,0,0,0,14,0,14,810,659,,,636,636,
N181HR,N18 1HR,N,53.7,81.2,593,,19.3,72.6,88.9,593,10,11.5,39,,5,11.4,12.3,39,0,0,0,4,31,1,32,779,635,,336,811,786,0
N181HW,N18 1HW,N,77.1,91.3,593,8,18.3,82.7,103.9,593,14,14.3,39,1,1,15.5,16.5,39,0,0,1,3,23,1,24,521,394,84,62,554,531,0
N181HX,N18 1HX,N,78.1,110.3,331,8.3,,88.1,126.4,331,19.5,16.6,36,1,,15.9,19.1,36,0,0,3,0,16,3,19,846,799,395,,863,917,1205
N181HY,N18 1HY,N,63.3,68.9,205,7.5,19,97.8,97.8,,20,14.4,21,1,17,18.5,18.5,,0,0,2,1,6,0,6,287,104,231,75,341,341,
N181HZ,N18 1HZ,N,78.8,124.4,460,8,,92.3,131.2,356.8,15.8,16.7,36,1,,14.4,17.6,36,0,0,2,0,29,5,34,606,420,38,,513,550,764
N181JA,N18 1JA,N,65,81.9,331,8.3,19.5,85.3,93.8,331,10,11.6,36,1,4,12.4,13.2,36,0,0,3,2,28,1,29,670,422,454,495,656,681,1396
N181JB,N18 1JB,N,39.8,108.7,593,5,,73,128.5,461.3,9.6,12.1,39,0.8,,10.4,14.2,37,1,0,3,0,18,3,21,630,472,54,,621,680,1034
N181JD,N18 1JD,N,107,199.4,1096,7,21,122.8,225.9,844.5,17.5,17.8,49,0,7,15.8,19.8,44,0,0,1,1,12,2,14,718,540,3,1193,798,684,0
N181JE,N18 1JE,N,77.8,72.7,107,7,,77.8,77.8,,10,12.6,20,1,,13.5,13.5,,0,0,1,0,13,0,13,435,413,94,,428,428,
N181JF,N18 1JF,N,34.9,106.2,593,5,20.9,104.9,159.8,462,9.1,11.7,39,1,6.7,11.3,15.3,37.5,0,1,0,7,11,2,13,458,234,83,507,329,390,725
N181JG,N18 1JG,N,47.2,87.4,331,4,23,75.6,101.2,331,9.6,10.9,36,1,5,9.7,12.3,36,0,1,0,3,18,2,20,529,341,114,880,412,471,1006
N181JH,N18 1JH,N,107,125.2,593,2.5,22.1,141,176.3,396.5,10,13.3,39,0.5,5.1,14.6,17.6,36.8,1,1,0,12,25,4,29,496,370,21,642,357,433,912
N181JJ,N18 1JJ,N,43,145.3,1096,3.5,23.1,91.7,178.7,514.6,9.7,14.6,49,0.5,6.3,11.6,17.1,38.3,0,2,0,7,27,7,34,496,463,108,579,459,458,452
N181JL,N18 1JL,N,40,78.3,331,5,22.3,85.8,98.7,331,10,10.7,36,0.7,7.3,11.6,12.8,36,0,2,1,3,18,1,19,415,330,125,302,469,456,237
N181JN,N18 1JN,N,32.3,71.7,205,,22.5,109.6,109.6,,7.3,9.4,21,,6,12.1,12.1,,0,0,0,10,13,0,13,419,373,,350,409,409,
N181JX,N18 1JX,N,54.6,109.3,593,5.7,21,79.6,129.9,548.7,10,12.6,39,1,7,11.7,14.5,38,1,0,2,3,25,3,28,462,344,91,160,444,435,362
N181JZ,N18 1JZ,N,79.4,84.7,107,,,84.7,84.7,,10,14.2,20,,,14.1,14.1,,0,0,0,0,7,0,7,432,305,,,370,370,
N181LA,N18 1LA,N,76.6,102.5,593,5,,76.3,108.6,593,19.5,17.5,39,1,,17.1,18.5,39,0,1,0,0,15,1,16,329,359,16,,349,328,0
N181LB,N18 1LB,N,107,178.2,1096,7,,89.6,186,620,10,17.6,49,1,,13.5,18.3,40,0,0,1,0,18,4,22,633,544,49,,639,573,277
N181LD,N18 1LD,N,68.5,120.2,593,5.7,29,91.6,135.8,504.3,10,13.9,39,1.3,8,12.8,15.4,37,0,2,1,1,25,3,28,430,324,67,324,457,457,458
N181LE,N18 1LE,N,107,89.6,205,,14.5,139.7,139.7,,10,8.6,21,,1,13.7,13.7,,0,0,0,2,3,0,3,432,322,,302,518,518,
N181LF,N18 1LF,N,107,125.9,593,6.5,25.7,107.1,151.6,418.3,10,13.3,39,1,5,12.2,15.7,37,0,1,1,3,18,3,21,680,538,162,1692,502,455,170
N181LG,N18 1LG,N,38.2,74.7,331,8,26,61.4,95.1,331,8.3,11.2,36,1,8,10,13.3,36,0,0,1,2,7,1,8,976,725,34,1391,830,990,2109
N181LH,N18 1LH,N,107,197.5,1096,2,21,128.8,243.1,586,10,16.3,49,0,5.5,12.4,19.4,40.3,0,1,0,2,9,3,12,511,497,28,342,479,537,710
N181LJ,N18 1LJ,N,50.5,92.8,331,,24,82.7,105.3,331,7.9,11.1,36,,5.5,9.7,12.1,36,0,0,0,2,10,1,11,623,490,,336,592,675,1506
N181LL,N18 1LL,N,55.9,109.6,593,9,24.3,89.3,127.2,418.3,10,12.9,39,1,6.7,11.5,14.5,37,0,0,2,3,23,3,26,581,411,294,622,550,554,581
N181LN,N18 1LN,N,66.7,92.2,205,,12,103.7,103.7,,12.5,13.1,21,,1,14.9,14.9,,0,0,0,1,7,0,7,505,467,,105,562,562,
N181LP,N18 1LP,N,77.9,118.1,1096,10,16,88.8,138.7,587.8,10,14.1,49,1,3.3,13.6,16.3,40,0,0,1,7,36,4,40,421,404,466,202,430,416,291
N181LQ,N18 1LQ,N,34.4,71.4,331,6,20.4,90.3,108.8,331,7.2,9.6,36,2.5,5,11.3,13.2,36,0,0,2,7,12,1,13,790,549,26,791,613,725,2064
N181LR,N18 1LR,N,74.2,104.7,593,,12,92,117.6,462,10,13.6,39,,1,13.7,15.4,37.5,0,0,0,4,27,2,29,596,560,,285,653,618,147
N181LS,N18 1LS,N,93.5,133.4,593,,,100.5,133.4,462,17.2,16.9,39,,,14.9,16.9,37.5,0,0,0,0,20,2,22,982,841,,,908,848,251
N181LT,N18 1LT,N,78.1,93.2,205,,16,97.6,97.6,,10,14.2,21,,1,14.9,14.9,,0,0,0,1,18,0,18,504,474,,441,507,507,
N181LU,N18 1LU,N,69.7,82.2,331,9,19.8,75.7,93.3,331,10,13.7,36,1,4.8,13.8,15.3,36,0,0,1,4,27,2,29,682,512,299,1031,599,624,961
N181LW,N18 1LW,N,77.8,105.9,331,6.8,13,102.3,126,331,10,14.5,36,1.5,2,15,17.2,36,0,1,3,2,26,3,29,689,698,423,366,682,724,1087
N181ND,N18 1ND,N,58.7,65.8,205,5.5,20,74.6,74.6,,10,11.3,21,1,1,12.9,12.9,,1,0,1,1,19,0,19,365,340,97,0,336,336,
N181NE,N18 1NE,N,39.1,108.2,460,4.5,21.5,80.3,145.2,349.4,7.6,13,36,3,4.7,10.3,16.5,36,1,0,1,10,22,7,29,977,626,28,365,1345,1220,826
N181NF,N18 1NF,N,107,157.7,593,,21.3,127.3,194.1,461.3,10,15,39,,3.8,13.3,18,37,0,0,0,4,12,3,15,705,502,,593,435,594,1233
N181NG,N18 1NG,N,63.8,84.5,331,,15.5,79.7,90.2,331,9.3,10.8,36,,1.5,10.5,11.6,36,0,0,0,2,23,1,24,535,364,,333,544,530,202
N181NL,N18 1NL,N,64.4,119.6,1096,,14.3,84.7,128.9,586,10,15.1,49,,2.3,13.9,16.3,40.3,0,0,0,3,31,3,34,673,492,,118,681,642,245
N181NN,N18 1NN,N,93.5,113.6,460,,15,82.6,119.4,395.5,10,15.7,36,,1,13.9,16.5,36,0,0,0,1,15,2,17,808,499,,252,579,793,2401
N181NP,N18 1NP,N,76.9,123.4,593,8,14.5,87.5,132.7,494.3,13.3,15.8,39,1,1,14.4,17,37.5,0,0,1,2,32,4,36,558,356,292,250,620,552,11
N181NQ,N18 1NQ,N,39.5,112.4,460,9,19,75.4,128.8,395.5,9.2,12.8,36,5,3,9.9,14.3,36,0,0,1,1,10,2,12,451,399,322,0,448,462,530
N181NS,N18 1NS,N,78.3,111.8,331,,,91.9,111.8,331,19.5,18,36,,,16.4,18,36,0,0,0,0,11,1,12,1077,590,,,917,988,1761
N181NT,N18 1NT,N,79.1,167,1096,,14.3,84.9,186.7,611,19.5,18.4,49,,1,16.1,20.6,39.7,0,0,0,4,25,6,31,635,472,,510,621,570,356
N181NU,N18 1NU,N,76.2,126.7,1096,,14.3,105.8,152.6,713.5,19.5,15.5,49,,1,16.9,18.8,42.5,0,0,0,6,24,2,26,373,298,,251,402,387,208
N181NW,N18 1NW,N,107,164.6,460,,13,121.7,172.6,363.3,20,20.3,36,,1,17.3,21.3,36,0,0,0,1,15,4,19,657,578,,84,651,618,494
N181NX,N18 1NX,N,107,146.5,331,,14,142.1,156.6,331,18.4,16.4,36,,1,16,17.5,36,0,0,0,1,12,1,13,468,410,,444,470,434,0
N181NY,N18 1NY,N,93.3,90.3,205,,16,97.1,97.1,,12.6,13.6,21,,1,14.7,14.7,,0,0,0,1,11,0,11,301,218,,165,313,313,
N181PA,N18 1PA,N,60.6,110,460,,20.5,93,117.2,395.5,10,14.6,36,,4,13.7,15.4,36,0,0,0,2,23,2,25,812,784,,806,714,780,1542
N181PB,N18 1PB,N,72.8,83.3,331,,17.3,84,94.3,331,10,13.3,36,,1,14.5,15.4,36,0,0,0,4,23,1,24,643,523,,247,624,655,1358
N181PD,N18 1PD,N,107,117.8,331,,16,103,125.2,331,10,15.4,36,,2.7,14.2,16.4,36,0,0,0,3,37,4,41,610,466,,704,580,588,666
N181PE,N18 1PE,N,72.6,83.9,331,4,17.8,90,98.6,331,10,13.8,36,5,4.4,15,15.8,36,0,1,0,5,27,1,28,581,500,149,623,545,548,603
N181PF,N18 1PF,N,78.1,88.2,205,,18,90.8,90.8,,19.5,16.2,21,,1,16.8,16.8,,0,0,0,1,26,0,26,684,564,,0,684,684,
N181PG,N18 1PG,N,75.1,94.1,460,,21.2,94,111.4,460,10,12.4,36,,2.2,13.8,14.8,36,0,0,0,5,20,1,21,425,388,,304,449,454,556
N181PH,N18 1PH,N,78.1,84.5,331,7,19.2,96.3,103.4,331,10,12.2,36,0.7,3.5,14.1,14.8,36,0,1,2,6,32,1,33,446,387,131,149,454,462,697
N181PJ,N18 1PJ,N,79.7,106.8,593,,18.3,95.8,134.1,593,10,12.1,39,,1.5,13.4,15.4,39,0,0,0,4,12,1,13,524,279,,94,580,535,0
N181PL,N18 1PL,N,79.7,87.4,205,9,18,97.8,97.8,,10,13.6,21,5,1,15.1,15.1,,0,0,1,2,21,0,21,744,530,594,424,711,711,
N181PN,N18 1PN,N,93.5,126.4,593,,18,113.3,148.2,462,18.2,15.6,39,,1,16.4,18.5,37.5,0,0,0,4,18,2,20,464,385,,368,494,460,154
N181PP,N18 1PP,N,66.7,73.6,107,,14,79.5,79.5,,10,13,20,,1,14.2,14.2,,0,0,0,1,10,0,10,506,347,,6,556,556,
N181PQ,N18 1PQ,N,78.1,118.3,460,,19,109.3,139.8,460,13.8,14.7,36,,4.8,15,16.9,36,0,0,0,5,21,2,23,691,694,,560,716,690,413
N181PR,N18 1PR,N,93.4,88.4,205,7,,93.8,93.8,,10,13.2,21,1,,14.1,14.1,,0,0,1,0,15,0,15,686,644,10,,685,685,
N181PS,N18 1PS,N,74.8,100.9,460,,14,79.1,103.7,460,10,13.4,36,,1,12.2,13.8,36,0,0,0,1,29,2,31,507,467,,92,486,504,757
N181PT,N18 1PT,N,70.6,92.2,331,7,16,92.1,108,331,10,11.6,36,1,1,12.1,13.7,36,0,0,1,2,14,1,15,804,473,132,726,850,859,993
N181PU,N18 1PU,N,56.3,68.9,205,,16.2,84.8,84.8,,10,9.1,21,,1,11.5,11.5,,0,0,0,6,20,0,20,651,667,,445,713,713,
N181PW,N18 1PW,N,78.9,93.5,331,,14,83.3,103.1,331,10,13.4,36,,1,13,14.8,36,0,0,0,3,23,2,25,412,289,,76,452,420,49
N181PX,N18 1PX,N,78.9,111.8,593,1,15.8,95.5,128.9,418.3,10,14.2,39,0,1,14.2,16.5,37,1,0,0,4,26,3,29,543,403,1,187,572,555,403
N181PY,N18 1PY,N,54.8,55.3,107,,21.7,68,68,,10,11.1,20,,1,14.8,14.8,,0,0,0,3,8,0,8,454,432,,99,587,587,
N181PZ,N18 1PZ,N,77.4,91.6,331,,16.6,93.2,108.1,331,10,12.9,36,,1,14.2,15.6,36,0,0,0,7,30,2,32,582,401,,239,635,621,412
N181QA,N18 1QA,N,78.1,116,593,,21,85.4,123.1,462,19.5,17,39,,2.3,16,18.1,37.5,0,0,0,3,36,4,40,683,484,,113,756,692,113
N181QB,N18 1QB,N,78.1,93.9,331,,18,76,101.5,331,19.5,16,36,,1,15.4,17.5,36,0,0,0,1,9,1,10,483,384,,263,455,505,952
N181QD,N18 1QD,N,79,73.3,107,,16.5,82.8,82.8,,10,12.9,20,,3.5,14.5,14.5,,0,0,0,2,12,0,12,539,478,,114,565,565,
N181QE,N18 1QE,N,107,98.7,205,,12,107.3,107.3,,10,14.6,21,,19,14.2,14.2,,0,0,0,1,10,0,10,716,678,,378,749,749,
N181QF,N18 1QF,N,76.4,72.5,205,,14.7,84.9,84.9,,10,12.2,21,,2.3,14.4,14.4,,0,0,0,3,14,0,14,626,586,,16,712,712,
N181QG,N18 1QG,N,58,85.3,331,,20,74.8,96.2,331,10,11.4,36,,2,10.9,13,36,0,0,0,2,11,1,12,722,480,,760,768,716,148
N181QH,N18 1QH,N,107,126,331,,,116.2,126,331,11.5,15.3,36,,,14.3,15.3,36,0,0,0,0,21,1,22,625,508,,,608,596,361
N181QJ,N18 1QJ,N,68.5,75.7,205,,15.4,94,94,,10.2,12.5,21,,1.7,15.7,15.7,,0,0,0,7,23,0,23,607,423,,356,684,684,
N181QL,N18 1QL,N,78.1,110.6,460,9,19,98.1,118.7,460,19.5,15.9,36,4,1,15.9,17.1,36,0,0,1,2,33,2,35,672,492,452,185,676,668,534
N181QQ,N18 1QQ,N,76.2,82.8,331,8,16.5,81.4,89.7,331,10,11.8,36,1,1,12,12.8,36,0,0,1,2,29,1,30,760,516,78,240,746,792,2133
N181QR,N18 1QR,N,77.8,65.1,107,,19.6,81.4,81.4,,18.3,13,20,,2.6,16.7,16.7,,0,0,0,5,14,0,14,1258,961,,784,1428,1428,
N181QS,N18 1QS,N,71.1,99,593,7,18.8,85.2,116.9,593,10,12.2,39,0,2.5,12.8,14.4,39,0,0,1,6,30,2,32,684,523,252,601,738,692,0
N181QU,N18 1QU,N,18.3,42.6,205,7.3,18,104.6,104.6,,0.9,7.1,21,0.5,0.8,20.2,20.2,,0,1,5,4,5,0,5,280,18,6,21,648,648,
N181QY,N18 1QY,N,77.9,72.6,205,,21.3,86.6,86.6,,19.5,13.4,21,,1,16.8,16.8,,0,0,0,3,11,0,11,807,652,,209,969,969,
N181RE,N18 1RE,N,79.7,97.2,331,7,18,89.9,113.3,331,10,13.3,36,2,1,13.5,15.6,36,0,0,2,4,28,3,31,386,247,114,210,381,402,596
N181RF,N18 1RF,N,78,69.7,107,,21,74.2,74.2,,14.8,14.1,20,,1,15.4,15.4,,0,0,0,1,11,0,11,304,240,,173,316,316,
N181RG,N18 1RG,N,22.7,33.7,73.7,5,21.5,59.7,59.7,,1.3,6.2,20,1,1.3,14.7,14.7,,0,1,0,4,3,0,3,125,83,0,118,175,175,
N181RH,N18 1RH,N,107,111.3,331,1,15.3,114.9,140.4,331,10,13.5,36,0,1,14.7,17.2,36,1,0,0,4,15,2,17,587,523,59,218,551,635,1268
N181RJ,N18 1RJ,N,57.2,133.5,460,,22,61.7,161.3,460,20,18.8,36,,2,19,23.3,36,0,0,0,1,3,1,4,1084,903,,903,1449,1129,170
N181RL,N18 1RL,N,107,133.5,1096,10,16.2,125.5,199.4,587.8,10,11.8,49,1,1.1,13.6,17.8,40,0,0,1,13,21,4,25,484,399,555,289,546,505,291
N181RN,N18 1RN,N,91.9,90.4,331,6.3,16.4,100.6,132,331,10,10.1,36,0.7,1.1,11.7,15,36,1,0,2,9,19,3,22,476,343,7,475,447,453,494
N181RP,N18 1RP,N,55.8,50,80,,18.6,72.4,72.4,,13.6,10.9,20,,1,18,18,,0,0,0,5,7,0,7,403,228,,247,457,457,
N181RQ,N18 1RQ,N,79.6,96.2,460,,18.2,97.2,111.2,460,19.5,14.8,36,,1.2,16.7,17.4,36,0,0,0,5,25,1,26,666,523,,286,719,714,586
N181RR,N18 1RR,N,78.1,90.8,205,7,19.7,113.7,113.7,,19.5,13.3,21,1,1.2,17.1,17.1,,0,0,2,6,26,0,26,609,484,13,385,683,683,
N181RS,N18 1RS,N,73,76.8,205,8.5,19.9,92.6,92.6,,12,13,21,1,5.1,15.3,15.3,,0,0,2,7,34,0,34,581,404,363,393,615,615,
N181RT,N18 1RT,N,78.1,105.2,593,,13.7,90.5,113.8,462,13.2,14.8,39,,2.7,14.5,15.9,37.5,0,0,0,3,30,2,32,695,608,,668,671,654,400
N181RU,N18 1RU,N,93.1,96,205,,14,107.7,107.7,,14.8,13.9,21,,1,15.7,15.7,,0,0,0,1,7,0,7,272,305,,44,304,304,
N181RW,N18 1RW,N,79.7,127.8,1096,,19.3,99.8,141.3,1096,16.7,15.8,49,,5,15.8,17.2,49,0,0,0,3,23,1,24,467,355,,435,441,432,218
N181RX,N18 1RX,N,107,120.6,593,9,16,105.7,133.1,462,10,15,39,0.5,1,14.9,16.7,37.5,0,0,2,1,24,2,26,695,568,322,10,662,670,760
N181RZ,N18 1RZ,N,76.3,196.5,1096,,15.3,95.1,219.2,757.2,11.6,17.3,49,,1,13.9,19.4,43,0,0,0,4,26,6,32,704,570,,238,618,696,1037
N181SJ,N18 1SJ,N,79.6,74.9,80,,,74.9,74.9,,20,19.6,20,,,19.6,19.6,,0,0,0,0,10,0,10,285,154,,,285,285,
N181SP,N18 1SP,N,78.7,59.7,80,9,23,77.2,77.2,,20,15.7,20,10,1,19.8,19.8,,0,0,1,1,5,0,5,179,149,78,180,164,164,
N181ST,N18 1ST,N,55.8,112.6,593,,13,79.3,117.6,462,18.5,16.7,39,,1,11.6,14.2,37.5,0,0,0,1,18,2,20,643,435,,322,518,467,0
N181SX,N18 1SX,N,72.8,60.8,79.67,,22.5,73.5,73.5,,20,18.7,20,,17,19.3,19.3,,0,0,0,2,6,0,6,79,79,,14,75,75,
N181TP,N18 1TP,N,79.7,64.7,79.99,,17,75.3,75.3,,20,16.3,20,,1,19.7,19.7,,0,0,0,2,9,0,9,182,133,,122,155,155,
N181UB,N18 1UB,N,19.6,18.1,22.35,8,19.6,,,,1.2,1.1,1.27,1,1.1,,,,0,0,1,7,0,0,0,47,41,0,33,,,
N181UD,N18 1UD,N,75.9,84,331,,20.3,72.8,115.8,331,19.5,14.2,36,,1.3,17.8,20.8,36,0,0,0,3,5,1,6,381,353,,142,530,500,353
N181UY,N18 1UY,N,77.8,119.4,593,,17,83.4,128,439.8,19.5,16.5,39,,1,15.1,17.8,37,0,0,0,4,42,6,48,665,613,,377,693,661,437
N181UZ,N18 1UZ,N,78.1,91.9,331,,16.8,96.6,104.4,331,18.2,14.2,36,,1,15.7,16.3,36,0,0,0,5,29,1,30,609,496,,398,645,645,632
N181XA,N18 1XA,N,78.1,81.7,331,,18.5,88.6,94.9,331,10,12.8,36,,1.1,14.7,15.2,36,0,0,0,8,37,1,38,404,284,,142,466,459,224
N181XB,N18 1XB,N,79.9,96.3,205,8,,98.3,98.3,,19.5,15.5,21,1,,15.8,15.8,,0,0,1,0,46,0,46,506,343,967,,485,485,
N181XD,N18 1XD,N,79.7,92.1,460,,21.3,88.9,102.6,460,10,14.1,36,,1,15.3,16.1,36,0,0,0,4,26,1,27,484,432,,153,445,479,1382
N181XE,N18 1XE,N,79.9,119.6,593,7,17.2,106.3,137,428.8,19.5,15.6,39,1,1.2,16.1,18.1,36.8,0,0,1,6,38,4,42,756,548,60,417,756,767,879
N181XF,N18 1XF,N,78.1,70.2,107,6,20,82.9,82.9,,10,12.4,20,1,1,14.9,14.9,,1,0,2,2,23,0,23,469,308,178,182,511,511,
N181XG,N18 1XG,N,66.6,75.7,205,8,15.4,89.4,89.4,,10,11.5,21,1,1.2,13.9,13.9,,0,0,1,5,27,0,27,361,273,511,373,340,340,
N181XH,N18 1XH,N,77.8,110.2,331,,16,94.4,120.7,331,19.5,16.7,36,,1,16.3,18.4,36,0,0,0,1,8,1,9,1073,735,,34,1114,1069,713
N181XJ,N18 1XJ,N,78.2,87,205,,,87,87,,19.5,15.6,21,,,15.6,15.6,,0,0,0,0,16,0,16,636,468,,,596,596,
N181XL,N18 1XL,N,78.1,85.1,205,,15,92.9,92.9,,15.7,14,21,,1,15.4,15.4,,0,0,0,3,27,0,27,765,595,,262,764,764,
N181XQ,N18 1XQ,N,79.8,117.3,331,,18.5,104.5,127.2,331,19.5,17.2,36,,1,16.9,18.9,36,0,0,0,2,18,2,20,628,558,,403,625,587,247
