postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
NW63SG,NW6 3SG,NW,78.9,74.9,107,,,74.9,74.9,,19.3,15.3,20,,,15.3,15.3,,0,0,0,0,12,0,12,447,393,,,447,447,
NW63SH,NW6 3SH,NW,79.8,89,205,,13,95.3,95.3,,15.8,14.3,21,,1,15.4,15.4,,0,0,0,1,12,0,12,394,329,,39,390,390,
NW63SJ,NW6 3SJ,NW,79.8,122,460,8.5,20.5,96.9,131.5,408.4,19.5,16.6,36,1,4.5,15.6,17.8,36,0,0,2,2,40,5,45,337,246,22,586,300,310,389
NW63SL,NW6 3SL,NW,79.9,148.6,593,,,67.6,148.5,418.3,20,21.6,39,,,17,21.6,37,0,0,0,0,10,3,13,448,291,,,499,413,127
NW63SP,NW6 3SP,NW,79.7,186.7,593,,17,108,229.3,593,20,18.7,39,,1,17.7,23,39,0,0,0,1,3,1,4,863,959,,1382,689,517,0
NW63SR,NW6 3SR,NW,66.7,82.2,331,,,67.6,82.2,331,10,13.5,36,,,12.2,13.5,36,0,0,0,0,17,1,18,280,255,,,264,249,0
NW64AA,NW6 4AA,NW,54.8,72.2,331,,15.4,73.6,86.5,331,10,13.6,36,,1,15.7,16.7,36,0,0,0,5,19,1,20,237,117,,150,253,259,364
NW64AB,NW6 4AB,NW,66.8,65.5,205,7,19,83.5,83.5,,12.3,12.3,21,1,1,16.5,16.5,,0,0,1,3,11,0,11,379,189,130,204,415,415,
NW64AD,NW6 4AD,NW,62.7,69.2,205,10,22,82.7,82.7,,10,10.7,21,1,1.3,13.3,13.3,,0,0,1,3,15,0,15,375,267,3,329,384,384,
NW64AE,NW6 4AE,NW,64.2,60.7,78.57,,28,69,69,,19.2,16,20,,11,17.3,17.3,,0,0,0,1,4,0,4,1263,1360,,2436,970,970,
NW64AH,NW6 4AH,NW,72.9,69.4,79.66,,,69.3,69.3,,19,16.7,20,,,16.7,16.7,,0,0,0,0,6,0,6,623,600,,,623,623,
NW64AJ,NW6 4AJ,NW,70,71.4,107,,17,81.3,81.3,,10,12,20,,1,14.1,14.1,,0,0,0,2,11,0,11,400,305,,535,375,375,
NW64AR,NW6 4AR,NW,79.9,107.8,331,,,96.1,107.8,331,13.9,15.8,36,,,14.7,15.8,36,0,0,0,0,19,1,20,289,251,,,245,260,539
NW64BB,NW6 4BB,NW,219,245,460,,,73,245,417,28,24,36,,,12,24,36,0,0,0,0,3,3,6,577,598,,,277,577,877
NW64BD,NW6 4BD,NW,59.9,51.8,74.14,,17,63.5,63.5,,19,13.5,19.53,,1,17.7,17.7,,0,0,0,2,6,0,6,987,873,,161,1263,1263,
NW64BE,NW6 4BE,NW,70.6,96.9,1000,6.7,11,77.5,113.8,750,19.3,13.8,20,1,1,13.2,12.5,0,0,3,3,1,35,2,37,462,374,262,121,400,378,0
NW64BG,NW6 4BG,NW,75.9,90,331,,19,91.4,99.2,331,10,14.1,36,,1,15.2,15.8,36,0,0,0,4,30,1,31,483,410,,285,515,509,313
NW64BJ,NW6 4BJ,NW,107,137.5,460,8,20.5,114.5,157.7,374,19.5,16.6,36,1,1,15.9,19.2,36,0,0,1,2,15,3,18,339,331,1,347,333,319,248
NW64BR,NW6 4BR,NW,107,126.9,331,,,107.8,126.9,331,10,14.6,36,,,12.6,14.6,36,0,0,0,0,32,3,35,420,394,,,338,348,447
NW64BT,NW6 4BT,NW,24.4,52.5,205,7,21.3,88.5,88.5,,1.3,8.5,21,1,1.1,16.5,16.5,,0,0,2,12,13,0,13,458,259,1,451,464,464,
NW64BX,NW6 4BX,NW,133.5,199.1,550,,,118.7,199.1,440.5,20.5,29,75,,,20.2,29,55.5,0,0,0,0,6,2,8,734,688,,,491,642,1096
NW64BY,NW6 4BY,NW,107,180.5,593,,,137.2,180.5,462,10,17.9,39,,,14.9,17.9,37.5,0,0,0,0,13,2,15,635,549,,,651,592,208
NW64DF,NW6 4DF,NW,107,120.9,331,,,108.6,120.9,331,10,14.9,36,,,13.7,14.9,36,0,0,0,0,17,1,18,550,567,,,542,520,141
NW64DG,NW6 4DG,NW,79.7,140.8,1096,8,19.3,92.7,157.9,562.2,14.8,16.4,49,1,3.5,14.8,18.2,39.2,0,0,1,4,31,5,36,529,367,258,82,599,542,191
NW64DH,NW6 4DH,NW,78.1,107.5,331,6,20,92.3,123.4,331,10,14,36,0,0.7,13.4,16.3,36,0,0,1,3,20,3,23,308,293,1,31,315,317,331
NW64DL,NW6 4DL,NW,79.8,106.2,460,,17,87.1,114,395.5,10,13.2,36,,1,12.2,14.3,36,0,0,0,2,21,2,23,746,306,,282,343,722,4699
NW64DN,NW6 4DN,NW,79.7,93.9,205,,17.5,100,100,,19,14.9,21,,1,16,16,,0,0,0,2,25,0,25,567,410,,1722,429,429,
NW64DP,NW6 4DP,NW,66.9,97.9,331,,16,88.8,107.4,331,19.5,16.9,36,,1,17.3,18.7,36,0,0,0,3,24,2,26,755,523,,307,826,778,196
NW64DR,NW6 4DR,NW,63.3,75.9,205,7,14,88.1,88.1,,10,12.2,21,1,1.3,14.3,14.3,,0,0,1,4,26,0,26,466,346,0,432,471,471,
NW64DT,NW6 4DT,NW,58,61,107,,18,82.5,82.5,,10,8.6,19.53,,1,12.5,12.5,,0,0,0,2,4,0,4,329,357,,322,332,332,
NW64DU,NW6 4DU,NW,107,114.8,330,,,96.9,114.8,330,10,14.6,50,,,11.7,14.6,50,0,0,0,0,12,1,13,537,426,,,384,413,757
NW64DW,NW6 4DW,NW,79.7,89.7,205,7,17.5,96.8,96.8,,15,14,21,1,1,15.2,15.2,,0,0,1,2,32,0,32,806,628,631,1317,679,679,
NW64ED,NW6 4ED,NW,78.1,66.2,79.91,,,66.1,66.1,,19.5,15.6,20,,,15.6,15.6,,0,0,0,0,7,0,7,538,530,,,538,538,
NW64EG,NW6 4EG,NW,55.6,53.4,75.98,8,,59.9,59.9,,16.5,14.7,20,0,,16.7,16.7,,0,0,1,0,7,0,7,205,174,164,,211,211,
NW64EH,NW6 4EH,NW,93.3,117.5,331,6,,107.4,127.7,331,19.8,16.9,36,1,,16.6,18.4,36,0,0,1,0,10,1,11,438,304,156,,438,463,719
NW64EJ,NW6 4EJ,NW,107,180.4,1096,,13,111.9,190.2,778,19,18.1,49,,1,16,19.1,42.5,0,0,0,1,15,2,17,206,217,,22,197,192,159
NW64EL,NW6 4EL,NW,73.6,65.9,79.67,,25,74,74,,20,17.9,20,,9,19.8,19.8,,0,0,0,1,5,0,5,186,163,,182,187,187,
NW64EN,NW6 4EN,NW,35.5,41.8,77.88,,13.5,60.7,60.7,,10,10.3,19.98,,1,16.7,16.7,,0,0,0,2,3,0,3,596,358,,59,755,755,
NW64ES,NW6 4ES,NW,37.7,42.5,78.12,,13.3,71.7,71.7,,8.7,9.8,20,,1,18.7,18.7,,0,0,0,3,3,0,3,517,418,,307,726,726,
NW64EU,NW6 4EU,NW,62,58.6,78.12,,18.5,64.8,64.8,,19.5,16.2,20,,10,17.2,17.2,,0,0,0,2,13,0,13,664,436,,242,677,677,
NW64EX,NW6 4EX,NW,54.8,58.2,77.83,,,58.3,58.3,,10,14.2,20,,,14.3,14.3,,0,0,0,0,11,0,11,261,194,,,261,261,
NW64EY,NW6 4EY,NW,44.8,87.6,593,,20,50.8,105.7,462,10,13.8,39,,6.3,12.5,15.8,37.5,0,0,0,4,13,2,15,397,203,,118,505,445,51
NW64HA,NW6 4HA,NW,67.5,83.8,460,,11,65.9,87.8,460,19.5,17.4,36,,1,17.3,18.3,36,0,0,0,1,17,1,18,472,318,,2,424,472,1282
NW64HB,NW6 4HB,NW,40,42.5,76.33,8,,52.4,52.4,,10,11.8,20,1,,14.9,14.9,,0,0,2,0,7,0,7,279,247,249,,287,287,
NW64HJ,NW6 4HJ,NW,20.1,17.4,23.13,5,19.7,,,,1.1,1,1.27,0.3,1.1,,,,0,2,1,16,0,0,0,449,221,49,411,,,
NW64HY,NW6 4HY,NW,78.1,60.7,107,,19,70,70,,13.8,13.3,20,,2,15.9,15.9,,0,0,0,2,9,0,9,790,959,,31,959,959,
NW64JD,NW6 4JD,NW,62.4,60.5,205,5,14.8,70,70,,18.1,13.6,21,1,1,16.1,16.1,,0,1,0,5,30,0,30,427,330,29,228,445,445,
NW64JH,NW6 4JH,NW,67.7,68.4,205,,17,99.4,99.4,,18.3,12.6,21,,1,19.6,19.6,,0,0,0,3,5,0,5,586,362,,410,691,691,
NW64JP,NW6 4JP,NW,54.8,55.2,107,8,24,66.4,66.4,,10,11.3,20,0,1,14.3,14.3,,0,0,1,1,7,0,7,188,121,0,84,230,230,
NW64JS,NW6 4JS,NW,40,51.1,107,,18,58.7,58.7,,10,9.7,20,,1,11.8,11.8,,0,0,0,3,13,0,13,403,165,,560,336,336,
NW64JT,NW6 4JT,NW,78.1,92.6,331,8,15.8,94.9,110.1,331,10,12.6,36,1,2,13.5,15,36,0,0,1,6,29,2,31,476,348,42,450,427,449,779
NW64JU,NW6 4JU,NW,61.4,58.6,107,,15.6,71.2,71.2,,10,11.8,20,,1.2,15,15,,0,0,0,5,17,0,17,337,270,,140,376,376,
NW64JX,NW6 4JX,NW,52,87.6,205,,14,106.1,106.1,,10,12.3,21,,1,15.1,15.1,,0,0,0,3,12,0,12,408,159,,306,433,433,
NW64JY,NW6 4JY,NW,54.8,58.4,107,,17,71.2,71.2,,10,10.5,20,,1,13.4,13.4,,0,0,0,4,13,0,13,336,187,,74,313,313,
NW64LA,NW6 4LA,NW,79.9,123.7,331,,,100.7,123.7,331,20,19.9,36,,,18.1,19.9,36,0,0,0,0,9,1,10,498,322,,,462,448,325
NW64LD,NW6 4LD,NW,73.2,81.4,331,,13.4,76.1,92,331,12,14.3,36,,1,15,16.3,36,0,0,0,5,30,2,32,489,427,,574,484,461,111
NW64LE,NW6 4LE,NW,76.6,90.5,593,,18,80.6,97.7,593,16,14.7,39,,1,15.2,16,39,0,0,0,3,29,1,30,461,373,,138,446,431,0
NW64LG,NW6 4LG,NW,76.3,114.2,1096,5,18.6,86.7,136.5,522.3,17,15.3,49,1,1.4,15.8,18.5,39.3,0,1,0,7,31,4,35,391,248,10,172,413,401,314
NW64LJ,NW6 4LJ,NW,76,71.9,205,6,21,78.1,78.1,,17.8,14.4,21,0,5,15.6,15.6,,0,0,1,2,27,0,27,427,353,220,72,445,445,
NW64LL,NW6 4LL,NW,79.7,103.5,331,,20,104.7,116.6,331,19.5,16,36,,1.3,17.4,18.4,36,0,0,0,3,18,1,19,514,351,,171,559,541,215
NW64LR,NW6 4LR,NW,78.1,88.1,460,8,16.7,81.3,94.1,395.5,13.9,14.5,36,1,1,14.8,15.6,36,0,0,1,3,47,2,49,464,337,286,265,465,461,377
NW64LT,NW6 4LT,NW,79.8,95.5,205,,18,100.7,100.7,,18.3,14.9,21,,0,15.9,15.9,,0,0,0,1,15,0,15,540,446,,424,548,548,
NW64LU,NW6 4LU,NW,107,268.8,1096,,,131,268.9,1096,10,18.7,49,,,13.7,18.7,49,0,0,0,0,6,1,7,326,249,,,326,280,0
NW64LY,NW6 4LY,NW,93.4,107.8,331,7,20.3,118.5,133.6,331,14.8,14.2,36,1,2,16.4,17.8,36,0,0,1,3,13,1,14,398,362,13,416,423,393,0
NW64NA,NW6 4NA,NW,77.6,83.4,331,9,12.3,84.6,92.1,331,16.6,14.3,36,1,1,15.3,15.9,36,0,0,1,3,32,1,33,475,297,207,111,453,459,630
NW64NB,NW6 4NB,NW,73.7,85.3,331,6,13.5,84.7,90.3,331,10,14.4,36,1,2.5,14.8,15.3,36,0,0,1,2,43,1,44,348,261,13,212,305,298,0
NW64ND,NW6 4ND,NW,77.7,80.5,205,,17,88.8,88.8,,19.5,14.6,21,,1.3,16.3,16.3,,0,0,0,3,23,0,23,365,227,,8,412,412,
NW64NE,NW6 4NE,NW,78.1,106.5,331,,24,94.2,109,331,19.2,15.7,36,,1,14.9,16.2,36,0,0,0,1,30,2,32,391,354,,0,339,318,0
NW64NN,NW6 4NN,NW,79.8,195.1,1096,,17.5,83.1,205.8,661.9,19.5,20.4,49,,1,16.3,21.5,41,0,0,0,2,26,7,33,475,395,,380,464,409,204
NW64NP,NW6 4NP,NW,79.6,93.7,331,,15,86.5,106.8,331,14.8,14.8,36,,1,15.4,17.1,36,0,0,0,2,11,1,12,395,393,,240,418,421,455
NW64NS,NW6 4NS,NW,78.1,103.7,331,,22,74.6,117.3,331,19.5,17.3,36,,6,15.8,19.2,36,0,0,0,1,5,1,6,639,620,,830,363,394,548
NW64NU,NW6 4NU,NW,45.6,61.6,205,8,17.8,81.3,81.3,,10,9.3,21,1,1.7,12.7,12.7,,0,0,1,6,16,0,16,403,320,104,333,423,423,
NW64NY,NW6 4NY,NW,78.1,95.5,331,,14,82.8,101.8,331,19.5,17.3,36,,1,17.1,18.5,36,0,0,0,1,12,1,13,602,653,,251,631,583,0
NW64PA,NW6 4PA,NW,77.2,72.7,107,,,72.8,72.8,,19.8,17.8,20,,,17.8,17.8,,0,0,0,0,8,0,8,406,371,,,406,406,
NW64PB,NW6 4PB,NW,69.9,63,75.92,,18,68,68,,19.8,17.8,20,,1,19.7,19.7,,0,0,0,1,9,0,9,581,532,,1049,529,529,
NW64PG,NW6 4PG,NW,40,49.9,107,,20.5,61.6,61.6,,10,9.6,19.53,,1.5,13,13,,0,0,0,2,5,0,5,658,340,,238,827,827,
NW64PH,NW6 4PH,NW,73.7,58.9,79.76,7,,76.2,76.2,,19.5,14.7,20,1,,19.3,19.3,,0,0,2,0,6,0,6,563,447,428,,609,609,
NW64PL,NW6 4PL,NW,78.9,89.1,205,,,89.1,89.1,,19,16.2,21,,,16.3,16.3,,0,0,0,0,12,0,12,327,252,,,327,327,
NW64PP,NW6 4PP,NW,78.7,78.1,205,,18,82.8,82.8,,16.7,14.7,21,,1,15.8,15.8,,0,0,0,1,13,0,13,591,700,,981,515,515,
NW64PR,NW6 4PR,NW,39.9,60,205,,18.7,77.7,77.7,,10,11.1,21,,1,15.4,15.4,,0,0,0,3,7,0,7,403,325,,125,408,408,
NW64PT,NW6 4PT,NW,107,161.2,593,,,107.3,161.2,593,17,17.4,39,,,14.8,17.4,39,0,0,0,0,8,1,9,343,287,,,339,305,32
NW64PU,NW6 4PU,NW,73.4,104.4,331,,17,98,112.6,331,10,14.7,36,,1,14.6,15.9,36,0,0,0,3,30,2,32,331,240,,96,272,301,746
NW64PW,NW6 4PW,NW,65.8,57.5,79.99,,17.7,63.8,63.8,,19.3,14.7,20,,2.3,16.7,16.7,,0,0,0,3,19,0,19,790,519,,354,858,858,
NW64PX,NW6 4PX,NW,107,146.6,1096,,13,98.7,150.1,586.8,10,16.1,49,,1,13.9,16.5,39.3,0,0,0,1,34,4,38,379,387,,238,378,363,235
NW64QA,NW6 4QA,NW,93.4,77.9,107,4,,92.6,92.6,,10,11.8,20,1,,14,14,,0,1,0,0,5,0,5,654,352,0,,654,654,
NW64QG,NW6 4QG,NW,59.8,109.9,593,,17,85.2,118,462,15.3,15.8,39,,1,15.1,17,37.5,0,0,0,2,21,2,23,555,534,,639,523,524,536
NW64QH,NW6 4QH,NW,74.9,68,107,,12,76.6,76.6,,18.7,14.4,20,,1,16.5,16.5,,0,0,0,2,13,0,13,578,523,,138,646,646,
NW64QJ,NW6 4QJ,NW,53.4,77,205,4,19,93.4,93.4,,10,11.8,21,1,1,14.5,14.5,,0,1,0,1,8,0,8,81,27,11,2,100,100,
NW64QN,NW6 4QN,NW,24.4,80.7,331,,21.6,121,147.3,331,1.3,7.5,36,,1.1,11.6,14.6,36,0,0,0,9,7,1,8,515,546,,396,447,391,0
NW64QP,NW6 4QP,NW,107,112.4,460,,22.1,123.3,191.4,395.5,10,10.1,36,,1.1,11.8,17.9,36,0,0,0,7,6,2,8,601,367,,325,576,692,1040
NW64QR,NW6 4QR,NW,107,110.4,205,,21,146.2,146.2,,10,10.6,21,,1,14.4,14.4,,0,0,0,2,5,0,5,437,445,,206,529,529,
NW64QS,NW6 4QS,NW,107,107.8,331,,19.2,107,171,331,10,10.6,36,,1.2,10,17.4,36,0,0,0,5,5,2,7,521,511,,624,269,447,893
NW64QT,NW6 4QT,NW,107,89.6,107,,20,107,107,,10,8.2,10,,1,10,10,,0,0,0,1,4,0,4,571,564,,23,565,565,
NW64QU,NW6 4QU,NW,23.8,56.6,107,6,21.3,100.3,100.3,,1.2,5.9,20,0,1.2,11.7,11.7,,0,0,1,6,6,0,6,477,217,0,363,512,512,
NW64QX,NW6 4QX,NW,91.4,89.5,205,,21,123.8,123.8,,10,10.4,21,,1,15,15,,0,0,0,2,4,0,4,429,238,,262,513,513,
NW64QY,NW6 4QY,NW,57.8,60,107,8,15,73.9,73.9,,10,12.1,19.99,0,1,15.3,15.3,,0,0,1,1,7,0,7,744,470,10,1074,802,802,
NW64QZ,NW6 4QZ,NW,66.4,103.3,593,10,15.5,89.4,119.1,593,10,13.2,39,0,1,13.9,15.4,39,0,0,1,2,16,1,17,465,369,99,1000,421,396,0
NW64RA,NW6 4RA,NW,73.5,114.5,460,,12.5,105.1,127.3,460,18.8,15.9,36,,1,16.5,17.8,36,0,0,0,2,15,1,16,698,593,,190,760,761,777
NW64RB,NW6 4RB,NW,53.5,73.6,205,,24,79.8,79.8,,12.4,13,21,,6,13.8,13.8,,0,0,0,1,8,0,8,1125,932,,1242,1110,1110,
NW64RD,NW6 4RD,NW,107,179.2,593,,,94.1,179.2,383.4,20,22,39,,,15.9,22,36.6,0,0,0,0,12,5,17,473,342,,,412,417,431
NW64RG,NW6 4RG,NW,107,137.1,331,,,104.8,137.1,331,19.5,17.4,36,,,14.3,17.4,36,0,0,0,0,6,1,7,508,246,,,473,435,207
NW64RH,NW6 4RH,NW,78.9,150,460,,,68.2,150,395.5,14.8,17.7,36,,,11.7,17.8,36,0,0,0,0,6,2,8,422,391,,,330,422,701
NW64RJ,NW6 4RJ,NW,78.1,110.4,460,,17,82,119.8,460,10,14.1,36,,1,13.2,15.5,36,0,0,0,1,9,1,10,313,148,,59,272,245,0
NW64RL,NW6 4RL,NW,76.8,99.4,205,4,,105.8,105.8,,20,17.9,21,2,,19,19,,0,1,0,0,15,0,15,642,587,166,,631,631,
NW64RN,NW6 4RN,NW,107,150.1,1096,,17.5,120.5,161.1,1096,19.5,16.2,49,,1,16.1,17.5,49,0,0,0,2,23,1,24,507,514,,323,523,501,0
NW64RP,NW6 4RP,NW,78.1,94.8,205,,18,105.9,105.9,,19.5,14.5,21,,1,16.4,16.4,,0,0,0,3,21,0,21,595,391,,228,591,591,
NW64RR,NW6 4RR,NW,74,58.9,79.67,1,15,67.3,67.3,,19.5,15,20,1,1,17.3,17.3,,1,0,0,1,12,0,12,435,363,0,155,458,458,
NW64RS,NW6 4RS,NW,79.7,126.5,460,,17,78.9,132.3,417,10,16,36,,1,13.2,16.8,36,0,0,0,1,16,3,19,612,461,,204,616,537,118
NW64RT,NW6 4RT,NW,78.1,75.1,205,,13.8,96.9,96.9,,10,12.4,21,,1,16.4,16.4,,0,0,0,5,14,0,14,468,321,,251,445,445,
NW64RU,NW6 4RU,NW,79.7,104.3,205,10,,108.8,108.8,,19.8,16.5,21,1,,17.3,17.3,,0,0,1,0,21,0,21,657,327,43,,655,655,
NW64RX,NW6 4RX,NW,75,98.2,331,,21.5,93.5,106.7,331,20,17.4,36,,6,17.6,18.7,36,0,0,0,2,17,1,18,315,151,,374,244,273,768
NW64RY,NW6 4RY,NW,73.3,62.5,79.2,,11,67.2,67.2,,19.4,15.5,20,,1,16.8,16.8,,0,0,0,1,11,0,11,866,525,,0,866,866,
NW64SG,NW6 4SG,NW,79.8,103.8,460,,,78.4,103.9,460,12,15.6,36,,,14.1,15.6,36,0,0,0,0,14,1,15,263,97,,,180,246,1163
NW64SH,NW6 4SH,NW,60.3,50.3,73.97,,17,67,67,,12.5,11.2,20,,1,16.3,16.3,,0,0,0,2,4,0,4,547,377,,131,618,618,
NW64SJ,NW6 4SJ,NW,79.8,149.3,593,,14,97.4,154.1,494.3,19.5,18.4,39,,1,15.9,19,37.5,0,0,0,1,24,4,28,492,365,,0,523,474,182
NW64SN,NW6 4SN,NW,80,104.9,593,,19.6,100.2,135.4,593,10,11.8,39,,1.2,13.8,15.6,39,0,0,0,5,13,1,14,311,272,,162,297,276,0
NW64SP,NW6 4SP,NW,64.7,60,78.11,,,60,60,,12.6,14.8,20,,,14.7,14.7,,0,0,0,0,7,0,7,711,721,,,711,711,
NW64SR,NW6 4SR,NW,93.4,107.1,331,7,18,119.3,129.4,331,19.3,14.4,36,1,1.3,16.6,17.6,36,0,0,2,3,20,1,21,359,274,13,93,386,379,222
NW64SS,NW6 4SS,NW,79,111.3,331,,12,99.3,120.4,331,19.5,16.6,36,,1,16.2,18,36,0,0,0,1,10,1,11,727,721,,0,727,660,0
NW64ST,NW6 4ST,NW,76.6,63.9,79.64,,17,73.2,73.2,,19.5,15,20,,1,17.8,17.8,,0,0,0,1,5,0,5,699,670,,749,689,689,
NW64SU,NW6 4SU,NW,54.8,124.7,593,,11,85.2,136,593,10,13.4,39,,1,12,14.7,39,0,0,0,1,9,1,10,315,251,,226,325,292,0
NW64SX,NW6 4SX,NW,107,146.9,460,,,115.6,146.9,460,20,18.9,36,,,17.2,18.9,36,0,0,0,0,10,1,11,433,385,,,256,315,902
NW64SY,NW6 4SY,NW,78.1,217.9,1096,,14,119.5,238.3,713.5,20,21.6,49,,1,19,23.7,42.5,0,0,0,1,8,2,10,430,249,,184,394,454,698
NW64TA,NW6 4TA,NW,63.7,67.4,331,,17.3,65.2,74.1,331,12.6,13.8,36,,3.3,14.5,15.2,36,0,0,0,4,29,1,30,329,256,,297,344,334,25
NW64TB,NW6 4TB,NW,75.1,84.8,331,,21,79,91,331,18.8,15.5,36,,2.5,15.7,16.7,36,0,0,0,2,20,1,21,719,591,,417,716,748,1389
NW64TD,NW6 4TD,NW,107,121.6,331,,23.3,110.2,127.2,331,19.5,16.3,36,,3.7,15.5,17,36,0,0,0,3,48,4,52,564,471,,388,469,509,994
NW64TG,NW6 4TG,NW,67,95.5,460,,19.7,91.8,101.4,460,17,15.1,36,,6.7,15.3,15.8,36,0,0,0,3,37,1,38,422,313,,349,409,406,289
NW64TH,NW6 4TH,NW,92.6,114.1,331,,,90,114.1,331,10,15.4,36,,,13.1,15.4,36,0,0,0,0,9,1,10,621,406,,,600,621,809
NW64TJ,NW6 4TJ,NW,107,135,331,,,95.8,135,331,14.8,17.6,36,,,14,17.7,36,0,0,0,0,5,1,6,835,886,,,711,835,1454
NW64TL,NW6 4TL,NW,79.9,102.2,331,,14,100.4,108.1,331,19.5,15.2,36,,1,15.4,16.1,36,0,0,0,2,29,1,30,525,464,,735,490,493,580
NW64TN,NW6 4TN,NW,48.9,53.6,80,,16.2,61.1,61.1,,11.6,13.2,20,,1.2,15.5,15.5,,0,0,0,6,30,0,30,455,366,,209,504,504,
NW64TW,NW6 4TW,NW,54.8,59.6,107,,22.5,74.4,74.4,,10,9.6,20,,1,13,13,,0,0,0,2,5,0,5,347,148,,21,478,478,
NW65AA,NW6 5AA,NW,53.9,99.6,1000,,17,71.8,112.1,1000,10.9,11.7,20,,1.1,11,10.5,0,0,0,0,7,44,2,46,600,537,,208,526,503,0
NW65AE,NW6 5AE,NW,78,98.4,205,,,98.4,98.4,,14.5,14.6,21,,,14.6,14.6,,0,0,0,0,18,0,18,336,226,,,317,317,
NW65AG,NW6 5AG,NW,76,86.5,205,,22,93.3,93.3,,17,14.3,21,,1,15.7,15.7,,0,0,0,2,19,0,19,468,378,,777,362,362,
NW65AJ,NW6 5AJ,NW,93.5,118.6,331,,,95,118.6,331,19.5,17.6,36,,,15.6,17.6,36,0,0,0,0,9,1,10,890,801,,,907,890,735
NW65AL,NW6 5AL,NW,19.6,18.9,22.21,9,19.6,,,,1.1,1,1.26,1,1.1,,,,0,0,1,13,0,0,0,712,687,402,735,,,
NW65AN,NW6 5AN,NW,19.7,19.1,20.58,,19.1,,,,1.2,1.2,1.25,,1.1,,,,0,0,0,8,0,0,0,401,279,,401,,,
NW65AR,NW6 5AR,NW,18,29.4,79.74,7.5,16.6,66.9,66.9,,1.1,5.4,20,0.5,1.1,17.1,17.1,,0,0,2,17,7,0,7,699,511,330,677,860,860,
NW65AT,NW6 5AT,NW,30.1,27.2,41.42,6,18.5,36.2,36.2,,6.4,6,10,1,4.8,7.4,7.4,,0,0,1,15,17,0,17,469,358,542,520,420,420,
NW65AY,NW6 5AY,NW,78,103,460,,24,68.1,111.7,460,20,17.7,36,,1,17.5,19.6,36,0,0,0,1,8,1,9,429,398,,183,364,457,1198
NW65BA,NW6 5BA,NW,55.5,80.2,593,9,19.2,74.7,102.3,462,10,11.8,39,1,2.2,13.5,15.2,37.5,0,0,1,9,26,2,28,374,316,203,500,313,299,125
NW65BF,NW6 5BF,NW,46.9,41,54.83,,16.7,47.5,47.5,,10.1,10.6,17.34,,2,13,13,,0,0,0,3,11,0,11,1023,1066,,1205,973,973,
NW65BR,NW6 5BR,NW,8,43.9,331,7.3,,149,171.8,331,1.1,4.6,36,0.9,,14.7,17.4,36,0,4,24,0,7,1,8,435,336,381,,408,406,389
NW65BU,NW6 5BU,NW,78.1,117.2,460,,17.5,99.3,139.3,460,19.5,15.8,36,,1,15,17.3,36,0,0,0,2,8,1,9,449,288,,790,252,224,0
NW65BW,NW6 5BW,NW,8,38,331,7,10,149.3,185.6,331,1,4.5,36,0.9,1,18,21.6,36,0,1,21,2,4,1,5,615,344,511,666,783,927,1503
NW65BX,NW6 5BX,NW,69.7,204,1096,,15,88.7,216.6,1048,19.5,17.7,49,,1,16.6,17.7,24.5,0,0,0,1,13,2,15,755,624,,817,747,650,24
NW65BY,NW6 5BY,NW,91.8,79.8,107,,27,90.4,90.4,,10,11.8,20,,6,13,13,,0,0,0,1,5,0,5,404,332,,22,481,481,
NW65BZ,NW6 5BZ,NW,19.1,19.4,54.78,9,18.8,55,55,,1.2,1.5,10,1,1.1,10,10,,0,0,2,24,1,0,1,603,527,58,673,10,10,
NW65DB,NW6 5DB,NW,50,158.7,1000,9,13.1,103.2,275.7,750,1.1,1.1,1.21,1,1,0,0,0,0,0,2,10,11,4,15,362,166,43,425,0,0,0
NW65DD,NW6 5DD,NW,54.8,49.1,68.75,,14,56.9,56.9,,15.4,13.3,20,,1,16.1,16.1,,0,0,0,2,9,0,9,804,668,,100,961,961,
NW65DE,NW6 5DE,NW,53,73.2,205,9,17.8,93.6,93.6,,10,10.9,21,1,4.2,13.6,13.6,,0,0,3,5,23,0,23,460,420,155,273,520,520,
