postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
SE100RS,SE10 0RS,SE,73.3,60.8,79.67,,13.5,64.9,64.9,,19.8,16.3,20,,1,17.6,17.6,,0,0,0,2,23,0,23,696,567,,288,732,732,
SE100RT,SE10 0RT,SE,74.3,57.8,79.76,3.3,18,67.5,67.5,,20,15.1,20,1,1,17.8,17.8,,1,1,1,1,21,0,21,361,67,29,67,354,354,
SE100RU,SE10 0RU,SE,125,223.8,1000,,10.5,107.2,235,916.7,16,14.6,30,,1,6.3,5.3,0,0,0,0,2,32,6,38,671,579,,201,281,237,0
SE100RW,SE10 0RW,SE,66.8,58.6,79.67,,14.7,62.5,62.5,,18.8,15.2,20,,1,16.5,16.5,,0,0,0,3,34,0,34,585,461,,173,604,604,
SE100RX,SE10 0RX,SE,69.7,161.5,460,,,68,161.6,395.5,10.9,17.5,36,,,10.2,17.6,36,0,0,0,0,5,2,7,761,603,,,817,761,619
SE100SB,SE10 0SB,SE,78.1,154.3,1096,,18,75.7,160.8,522.3,19.5,18.7,49,,1,14.8,19.5,39.3,0,0,0,1,17,4,21,767,757,,0,668,657,611
SE100SD,SE10 0SD,SE,107,144.8,1096,6.5,13,124.1,179.6,554.5,10,14.3,49,0.8,1,14.6,17.8,39.3,1,0,3,4,27,4,31,500,432,275,39,466,459,412
SE100SE,SE10 0SE,SE,67.3,99.6,460,,16.7,68.7,122.2,363.3,17.2,15.2,36,,1.7,15.1,18.9,36,0,0,0,6,18,4,22,496,340,,126,534,574,754
SE100SF,SE10 0SF,SE,67.4,72.3,205,,,72.3,72.3,,14.2,14.2,21,,,14.2,14.2,,0,0,0,0,21,0,21,643,538,,,551,551,
SE100SJ,SE10 0SJ,SE,107,131.2,331,8,,122.7,143.5,331,10,13.2,36,0,,12,14.4,36,0,0,1,0,9,1,10,474,331,0,,325,427,1340
SE100SN,SE10 0SN,SE,80,110.7,160,,,110.7,110.7,,20,22.9,30,,,22.9,22.9,,0,0,0,0,7,0,7,557,592,,,557,557,
SE100SP,SE10 0SP,SE,78.1,122.6,331,,,99.4,122.6,331,19.5,18.1,36,,,16.1,18.1,36,0,0,0,0,9,1,10,603,590,,,402,362,0
SE100SR,SE10 0SR,SE,100,130.4,500,3,13,130.7,161.5,500,10.3,10.4,20,1,1,5.5,5,0,1,1,0,1,11,1,12,201,100,35,8,102,94,0
SE100SS,SE10 0SS,SE,100,101.2,150,5,,108.1,108.1,,14.8,12.6,20,1,,3.6,3.6,,0,0,1,0,14,0,14,399,445,15,,113,113,
SE100ST,SE10 0ST,SE,79.9,155.6,500,,,98.2,155.6,500,20,19.7,20,,,9.8,8.4,0,0,0,0,0,6,1,7,601,493,,,301,258,0
SE100SU,SE10 0SU,SE,78.1,123.3,500,,19,89.2,128.3,500,19.5,14.4,20,,1,6.8,6.1,0,0,0,0,1,19,2,21,570,399,,0,270,244,0
SE100SW,SE10 0SW,SE,150,224.1,1000,6,,123.6,235.6,833.3,10.6,10.6,20,1,,1.3,1.1,0,0,0,1,0,16,3,19,318,318,14,,39,33,0
SE100SX,SE10 0SX,SE,100,172.4,1000,5.3,13.2,114.8,207.4,800,10,10.3,30,1,0.8,5.3,4.6,0,0,2,1,5,32,5,37,282,189,1,76,120,104,0
SE100SY,SE10 0SY,SE,150,273.5,1000,,,117.9,273.5,1000,,,,,,0,0,0,0,0,0,0,14,3,17,,,,,0,0,0
SE100SZ,SE10 0SZ,SE,150,286.2,1000,7.3,16,101.8,327.1,777.8,14.6,11.2,20,1,1,6,4,0,0,0,3,1,18,9,27,491,288,232,123,227,152,0
SE100TA,SE10 0TA,SE,100,206.2,1000,,,102.6,206.2,857.1,20,16.7,20,,,1.1,1,0,0,0,0,0,44,7,51,593,541,,,40,35,0
SE100TE,SE10 0TE,SE,150,203.3,1000,,,115.1,203.3,750,20,15.7,20,,,1.8,1.5,0,0,0,0,0,62,10,72,314,289,,,30,26,0
SE100TF,SE10 0TF,SE,150,334.4,1000,,,102.7,334.4,784.1,25,25,50,,,6.1,5,2.9,0,0,0,0,33,17,50,642,642,,,157,128,73
SE100TG,SE10 0TG,SE,150,196.6,1000,,,112.6,196.6,616.7,30,44.3,115,,,2.7,5.7,21.1,0,0,0,0,45,9,54,592,615,,,63,77,148
SE100TH,SE10 0TH,SE,150,290.4,1000,,,124.2,290.4,800,20,20,30,,,0.9,0.7,0,0,0,0,0,46,15,61,101,101,,,4,3,0
SE100TJ,SE10 0TJ,SE,80,114.9,1000,,,85.4,114.9,1000,15,16.3,30,,,8.7,8.4,0,0,0,0,0,30,1,31,752,483,,,376,364,0
SE100TL,SE10 0TL,SE,103.5,189.3,1000,,,99.1,189.3,768.6,20,23.2,75,,,6,7.6,17.9,0,0,0,0,45,7,52,714,701,,,189,178,112
SE100TN,SE10 0TN,SE,150,289.5,1000,,,108.9,289.5,857.1,20,18.6,30,,,5.9,4.5,0,0,0,0,0,22,7,29,770,769,,,245,186,0
SE100TP,SE10 0TP,SE,150,292.4,1000,,,113.2,292.4,718.1,20,28.2,50,,,4.2,5.7,9.4,0,0,0,0,38,16,54,408,341,,,95,83,55
SE100TQ,SE10 0TQ,SE,150,237.7,1000,,,116.7,237.7,812.5,20,48.3,115,,,0.8,3.2,14.4,0,0,0,0,38,8,46,735,735,,,1,32,180
SE100TR,SE10 0TR,SE,150,242,1000,,,108.7,242,875,20,18,30,,,2.4,2,0,0,0,0,0,38,8,46,633,424,,,83,69,0
SE100TS,SE10 0TS,SE,150,220.3,1000,,,112.5,220.3,928.6,20,20,30,,,1.7,1.5,0,0,0,0,0,46,7,53,436,519,,,28,25,0
SE100TT,SE10 0TT,SE,150,310,1000,,,137.5,310,1000,,,,,,0,0,0,0,0,0,0,4,1,5,,,,,0,0,0
SE100TU,SE10 0TU,SE,150,242.9,1000,,,118.2,242.9,700,30,35.6,75,,,15.5,22.9,50,0,0,0,0,11,3,14,1047,871,,,605,673,924
SE100TW,SE10 0TW,SE,75.7,67.4,79.91,2.5,23,73.4,73.4,,19.5,17.4,20,0.5,11,18.7,18.7,,0,2,0,2,37,0,37,590,463,5,181,643,643,
SE100TX,SE10 0TX,SE,77.9,71.7,79.91,,24,73.9,73.9,,20,17.7,20,,1,18.5,18.5,,0,0,0,1,22,0,22,592,422,,388,602,602,
SE100TY,SE10 0TY,SE,150,289.6,1000,,,107.7,289.6,812.5,30,41,115,,,2,3.3,7.2,0,0,0,0,46,16,62,430,407,,,38,35,25
SE100TZ,SE10 0TZ,SE,150,216.5,1000,,,110.8,216.5,944.4,20,22,30,,,1.8,1.5,0,0,0,0,0,62,9,71,337,175,,,22,19,0
SE100UA,SE10 0UA,SE,150,323.7,1000,,,109.3,323.7,884.6,20,35,115,,,3.8,5.2,8.8,0,0,0,0,34,13,47,338,284,,,68,50,3
SE100UB,SE10 0UB,SE,375,408.3,1000,,,150,408.3,666.7,,,,,,0,0,0,0,0,0,0,3,3,6,,,,,0,0,0
SE100UD,SE10 0UD,SE,80,102.9,330,,,85.4,102.9,330,20,21.4,50,,,19.2,21.4,50,0,0,0,0,13,1,14,592,484,,,574,592,826
SE100UE,SE10 0UE,SE,160,174.8,1000,,,113.3,174.8,497.5,30,29.8,115,,,22.9,29.8,66.3,0,0,0,0,21,4,25,461,379,,,396,461,804
SE100UF,SE10 0UF,SE,160,126.7,160,,,126.7,126.7,,30,25,30,,,25,25,,0,0,0,0,6,0,6,611,620,,,611,611,
SE100UG,SE10 0UG,SE,80,88.6,160,,,88.6,88.6,,20,17.9,30,,,17.9,17.9,,0,0,0,0,39,0,39,445,364,,,445,445,
SE100UH,SE10 0UH,SE,67.5,163.4,1000,,,76.1,163.4,775,15,25.6,115,,,15.7,25.6,95,0,0,0,0,14,2,16,384,403,,,359,384,555
SE100UJ,SE10 0UJ,SE,80,125.4,550,,,83.8,125.4,403.3,20,23.3,75,,,18,23.3,58.3,0,0,0,0,20,3,23,679,650,,,602,679,1195
SE100UL,SE10 0UL,SE,67.5,113.3,550,,,73.6,113.3,550,15,20.4,75,,,15.5,20.4,75,0,0,0,0,11,1,12,600,537,,,599,600,614
SE100UN,SE10 0UN,SE,80,127.3,330,,,91.5,127.3,330,20,22.5,50,,,18.8,22.5,43.3,0,0,0,0,17,3,20,481,469,,,449,481,658
SE100UP,SE10 0UP,SE,80,157.1,330,,,88,157.1,330,20,28.6,50,,,20,28.6,50,0,0,0,0,5,2,7,545,383,,,438,545,814
SE100UQ,SE10 0UQ,SE,80,103.1,330,,,89.7,103.1,330,20,21.7,50,,,20,21.7,50,0,0,0,0,17,1,18,646,617,,,647,646,625
SE100UR,SE10 0UR,SE,80,104,160,,,104,104,,20,22,30,,,22,22,,0,0,0,0,5,0,5,343,268,,,343,343,
SE100UT,SE10 0UT,SE,205,192.9,331,,,146.8,192.9,331,21,20,36,,,14.7,20,36,0,0,0,0,6,2,8,484,501,,,396,424,509
SE100UU,SE10 0UU,SE,205,215.5,331,,,146.2,215.5,331,21,22.5,36,,,14.4,22.5,36,0,0,0,0,5,3,8,789,719,,,517,691,980
SE100UW,SE10 0UW,SE,156,177,331,,,146.2,177,331,15.5,18,36,,,14.4,18,36,0,0,0,0,5,1,6,575,558,,,554,575,682
SE100XG,SE10 0XG,SE,107,171.6,1000,6.8,,114.3,201,600,10,8.8,21,0.8,,7.9,6.5,0,0,0,5,0,23,5,28,419,295,128,,318,261,0
SE100XH,SE10 0XH,SE,150,220.8,1000,7.2,,133.1,265,679.3,10,14.2,39,0.8,,8.9,10.6,15.9,1,0,5,0,22,7,29,538,472,459,,264,258,239
SE100XJ,SE10 0XJ,SE,107,234.1,1000,7.5,,116.3,245.2,703.4,10,11.3,36,0.5,,6.9,6.3,4,0,0,2,0,32,9,41,321,251,95,,195,152,0
SE100XL,SE10 0XL,SE,150,199,1000,8,,132.4,202.2,481.4,10,16.9,36,1,,8.4,11.5,24,0,0,1,0,48,12,60,416,317,519,,201,234,364
SE100XN,SE10 0XN,SE,107,144.5,500,7.6,,123.5,158.5,466.2,10,11.2,36,0.8,,8.3,8.2,7.2,0,0,5,0,44,5,49,408,305,158,,262,250,141
SE100XP,SE10 0XP,SE,360,360,360,,,,360,360,180,180,180,,,,180,180,0,0,0,0,0,21,21,482,343,,,,322,322
SE100XQ,SE10 0XQ,SE,360,360,360,,,,360,360,180,180,180,,,,180,180,0,0,0,0,0,15,15,358,375,,,,263,263
SE100XR,SE10 0XR,SE,360,360,360,,,,360,360,180,180,180,,,,180,180,0,0,0,0,0,16,16,881,452,,,,771,771
SE100XS,SE10 0XS,SE,360,360,360,,,,360,360,180,180,180,,,,180,180,0,0,0,0,0,15,15,549,474,,,,549,549
SE100XT,SE10 0XT,SE,360,360,360,,,,360,360,180,180,180,,,,180,180,0,0,0,0,0,50,50,467,384,,,,355,355
SE100XX,SE10 0XX,SE,80,148.7,1000,,,101.4,148.7,1000,20,30,220,,,19.4,30,220,0,0,0,0,18,1,19,677,538,,,545,570,1011
SE100XY,SE10 0XY,SE,55,110.6,330,,,81.3,110.6,330,10,20.6,50,,,16.7,20.6,50,0,0,0,0,15,2,17,863,438,,,962,863,116
SE100YB,SE10 0YB,SE,80,176.7,1000,,,86.8,176.7,776.7,20,27.4,115,,,17.5,27.4,93.3,0,0,0,0,20,3,23,629,459,,,442,574,1456
SE100YD,SE10 0YD,SE,80,122.9,1000,,,89.1,122.9,665,20,22.5,115,,,18.8,22.5,82.5,0,0,0,0,32,2,34,477,400,,,441,477,1065
SE100YE,SE10 0YE,SE,55,111.6,1000,,,69,111.6,665,10,19.5,115,,,14.6,19.5,82.5,0,0,0,0,26,2,28,705,570,,,697,705,802
SE100YF,SE10 0YF,SE,55,85.5,330,,,77.1,85.5,330,10,16.7,50,,,15.5,16.7,50,0,0,0,0,29,1,30,729,709,,,706,729,1394
SE100YH,SE10 0YH,SE,150,290,1000,,,100,290,832.9,50,50,50,,,0,1.9,7.1,0,0,0,0,20,7,27,461,461,,,0,17,66
SE100YL,SE10 0YL,SE,150,316.1,1000,,,132.5,316.1,750,25,25,30,,,1,0.7,0,0,0,0,0,52,22,74,209,209,,,8,6,0
SE100YN,SE10 0YN,SE,150,359.8,1000,,,125.9,359.8,798.3,40,35,50,,,0.9,2,4.2,0,0,0,0,45,24,69,408,382,,,14,24,42
SE100YU,SE10 0YU,SE,55,158.3,1000,,,81.8,158.3,1000,10,24.6,115,,,16.4,24.6,115,0,0,0,0,11,1,12,362,265,,,362,332,0
SE100YW,SE10 0YW,SE,80,197.4,1000,,,88,197.4,1000,20,29.4,115,,,17.7,29.4,115,0,0,0,0,22,3,25,430,422,,,428,430,444
SE100YX,SE10 0YX,SE,160,202.1,550,,,107,202.1,440,30,33.6,75,,,22,33.6,62.5,0,0,0,0,5,2,7,596,480,,,597,596,593
SE100YY,SE10 0YY,SE,80,123.5,550,,,76.1,123.5,550,20,22.5,75,,,16.7,22.5,75,0,0,0,0,9,1,10,589,513,,,558,589,866
SE100ZG,SE10 0ZG,SE,360,360,360,,,,360,360,180,180,180,,,,180,180,0,0,0,0,0,19,19,322,256,,,,305,305
SE100ZS,SE10 0ZS,SE,72.9,176.9,1000,,,90.1,176.9,553.3,18.3,27.6,115,,,17.5,27.6,71.7,0,0,0,0,13,3,16,639,562,,,561,599,764
SE100ZT,SE10 0ZT,SE,80,174.3,1000,,,92.5,174.3,665,20,28.9,115,,,20,28.9,82.5,0,0,0,0,12,2,14,553,443,,,491,553,924
SE108AD,SE10 8AD,SE,78.1,69.8,107,8,,77.5,77.5,,17.5,14.8,19.53,0,,16.6,16.6,,0,0,1,0,8,0,8,528,417,0,,594,594,
SE108AG,SE10 8AG,SE,87.1,152.8,593,,13,115.3,168.3,593,12.6,15.8,39,,1,14.8,17.4,39,0,0,0,1,8,1,9,296,259,,259,301,268,0
SE108AH,SE10 8AH,SE,75.6,69.8,107,,,69.8,69.8,,10,12.4,20,,,12.4,12.4,,0,0,0,0,5,0,5,348,247,,,348,348,
SE108AJ,SE10 8AJ,SE,48.2,92.6,460,,20.4,92.3,109.8,460,9.2,12.3,36,,4.4,13.1,14.1,36,0,0,0,5,20,1,21,415,248,,203,464,446,74
SE108AN,SE10 8AN,SE,107,111.6,331,,16,94,123.6,331,10,13,36,,3,11,14.1,36,0,0,0,1,7,1,8,273,240,,50,267,300,535
SE108AS,SE10 8AS,SE,34.9,32.6,77.82,9,21,39.1,39.1,,6,5.8,20,1,3.6,7,7,,0,0,1,8,18,0,18,443,249,0,282,515,515,
SE108AT,SE10 8AT,SE,33.5,26.4,43.63,6,24,37.4,37.4,,6.5,4.8,7.8,1,4.7,6.9,6.9,,0,2,2,3,8,0,8,399,360,466,330,391,391,
SE108AU,SE10 8AU,SE,40,79.3,331,5,16.1,90.3,99.9,331,8.1,9,36,1,2,10.3,11.3,36,0,1,0,7,24,1,25,465,393,0,304,453,455,486
SE108AW,SE10 8AW,SE,47.9,136.4,1096,9,22.8,82.3,156.5,620,9.8,12.9,49,1,4.3,10.4,14.5,40,0,0,1,4,25,4,29,316,183,59,346,324,299,143
SE108AX,SE10 8AX,SE,49.9,77.1,331,9,18.3,76.7,87.3,331,8.2,9.2,36,5,3.3,9,10.1,36,0,0,1,3,23,1,24,298,157,26,142,295,305,516
SE108AY,SE10 8AY,SE,68.4,78.9,205,,29,83.9,83.9,,10,14.2,21,,10,14.6,14.6,,0,0,0,1,10,0,10,815,532,,149,881,881,
SE108AZ,SE10 8AZ,SE,43.5,108.4,331,,20.8,109.5,147.7,331,7.9,12.4,36,,4.2,12,16.1,36,0,0,0,13,24,5,29,526,435,,448,548,542,514
SE108BA,SE10 8BA,SE,36.1,41.5,79.67,,14.5,68.5,68.5,,5.5,9.2,20,,1,17.5,17.5,,0,0,0,4,4,0,4,260,283,,15,310,310,
SE108BB,SE10 8BB,SE,76,69.1,79.91,,,69.1,69.1,,19.5,17.2,20,,,17.2,17.2,,0,0,0,0,13,0,13,539,487,,,539,539,
SE108BF,SE10 8BF,SE,39.8,39.4,52.34,,15,41.1,41.1,,6.1,5.7,10,,0,6.1,6.1,,0,0,0,1,14,0,14,287,189,,38,305,305,
SE108BG,SE10 8BG,SE,70.3,66.6,79.67,,,66.6,66.6,,19.5,17.8,20,,,17.8,17.8,,0,0,0,0,9,0,9,538,499,,,538,538,
SE108BH,SE10 8BH,SE,73.7,66.9,79.67,,,66.9,66.9,,19.5,17.3,20,,,17.3,17.3,,0,0,0,0,7,0,7,278,226,,,278,278,
SE108BL,SE10 8BL,SE,58.3,57.1,79.67,,14,61.9,61.9,,14.2,13.8,20,,1,15.2,15.2,,0,0,0,1,9,0,9,405,271,,216,426,426,
SE108BS,SE10 8BS,SE,79,72,107,,15,77.2,77.2,,18.3,14.8,20,,1,16.1,16.1,,0,0,0,1,11,0,11,501,381,,428,508,508,
SE108BZ,SE10 8BZ,SE,150,237,1000,,22,127.4,272.8,1000,3.1,3.1,5,,1,1,0.8,0,0,0,0,1,5,1,6,86,86,,1,34,29,0
SE108DA,SE10 8DA,SE,59.7,51.9,107,8.5,21.8,72.6,72.6,,13,11.1,20,0.5,1.2,17.7,17.7,,0,0,2,13,23,0,23,495,464,296,424,509,509,
SE108DF,SE10 8DF,SE,56.4,52.2,79.91,6,13,62.9,62.9,,14.8,13.1,20,1,1,16,16,,0,0,1,1,8,0,8,674,582,72,1180,687,687,
SE108DH,SE10 8DH,SE,20.1,20.2,23.4,,20.2,,,,1.2,1.2,1.38,,1.2,,,,0,0,0,44,0,0,0,695,626,,679,,,
SE108DJ,SE10 8DJ,SE,19.6,19,22.52,,19,,,,1.1,1.1,1.27,,1.1,,,,0,0,0,16,0,0,0,425,291,,425,,,
SE108DL,SE10 8DL,SE,20.4,21.2,73.09,8,20.3,73,73,,1.2,1.5,19.99,1,1.1,20,20,,0,0,1,44,1,0,1,429,388,219,429,222,222,
SE108DN,SE10 8DN,SE,78.1,73.4,205,,14.5,80.8,80.8,,19.8,16.3,21,,1,18.3,18.3,,0,0,0,2,16,0,16,560,418,,351,586,586,
SE108DZ,SE10 8DZ,SE,107,196.2,1096,,17,130.2,206.2,586,20,19.8,49,,1,16.9,20.8,40.3,0,0,0,1,15,3,18,616,441,,222,608,535,171
SE108EA,SE10 8EA,SE,79.9,187.6,1000,,,97.6,187.6,750,20,18.6,20,,,6,5.1,0,0,0,0,0,25,4,29,383,351,,,123,106,0
SE108ED,SE10 8ED,SE,76.3,108.2,500,,19.5,97.5,116.6,500,18.3,15.1,21,,1,13.5,12.9,0,0,0,0,2,20,1,21,497,346,,336,414,394,0
SE108EE,SE10 8EE,SE,79.7,208.4,1000,7,23.3,100,234.4,750,10,11.9,20,1,1.3,6.5,5.1,0,0,0,1,3,23,6,29,393,425,56,432,129,103,0
SE108EL,SE10 8EL,SE,75.4,121.6,1000,6,15,71.7,149.1,1000,19.5,14.8,20,1,1,15.9,14.6,0,0,0,1,2,11,1,12,1010,567,0,1265,872,799,0
SE108EN,SE10 8EN,SE,79.9,147,1000,,19,108.8,153.4,1000,19.5,16.1,21,,1,10.9,10.4,0,0,0,0,1,19,1,20,464,566,,211,258,245,0
SE108EP,SE10 8EP,SE,74.6,90.1,331,5.5,12,95.9,110.6,331,10,13.9,36,0.5,1,11.3,12.8,36,0,1,1,2,15,1,16,949,462,111,808,750,775,1149
SE108EQ,SE10 8EQ,SE,50,112.8,1000,6.3,20.3,107.6,153.8,615,1.2,4.9,36,1,1.2,1.7,2.4,9,0,0,3,16,40,4,44,479,360,215,447,78,84,146
SE108ER,SE10 8ER,SE,93.3,162.1,1096,5,,98.2,179.5,586,17.7,17.4,49,0.5,,15,19.2,40.3,0,1,1,0,15,3,18,291,294,10,,299,274,148
SE108ET,SE10 8ET,SE,150,140.1,1000,,19.3,131,172.3,750,1.1,4.5,21,,1,1.5,1.4,0,0,0,0,8,28,2,30,417,346,,300,78,73,0
SE108EU,SE10 8EU,SE,107,157.9,1000,6,,115.6,170.1,796.5,10,13.5,39,0.5,,7.6,8.6,19.5,0,1,1,0,23,2,25,680,683,0,,354,326,6
SE108EW,SE10 8EW,SE,50,92.8,1000,,20.4,104.2,151.1,666.7,1.2,3.7,21,,1.1,3.2,3,0,0,0,0,29,33,3,36,559,371,,564,131,120,0
SE108EX,SE10 8EX,SE,79.7,101.3,593,,20,83.6,109.7,462,19.5,15.9,39,,5,15.5,17,37.5,0,0,0,3,27,2,29,296,228,,0,298,286,116
SE108EZ,SE10 8EZ,SE,107,110.7,331,,22,97.5,118.7,331,10,14.7,36,,10,13.1,15.2,36,0,0,0,1,10,1,11,224,125,,211,203,184,0
SE108FF,SE10 8FF,SE,75.4,73.4,107,,12,82.1,82.1,,19.5,14.7,20,,1,15.6,15.6,,0,0,0,2,14,0,14,842,567,,1130,740,740,
SE108FJ,SE10 8FJ,SE,79.5,146,1000,,15.6,120.8,218.4,1000,10,10.4,21,,1,16.3,14.4,0,0,0,0,5,8,1,9,675,613,,486,708,629,0
SE108FL,SE10 8FL,SE,50,52,150,3,14.9,73.6,73.6,,7.3,9.5,20,0,1,11.4,11.4,,0,1,0,8,16,0,16,507,208,0,306,449,449,
SE108FN,SE10 8FN,SE,78.2,193.1,1000,,15.2,87.8,206.4,750,19.5,15.4,20,,1.2,8,6.6,0,0,0,0,5,55,12,67,441,351,,106,215,176,0
SE108FP,SE10 8FP,SE,78.1,193.7,1000,8,14.8,88.9,220.2,833.3,19.5,14.9,20,1,4,12.2,10.1,0,0,0,1,4,28,6,34,462,372,0,413,320,264,0
SE108FS,SE10 8FS,SE,66.9,62.8,76.68,,,62.9,62.9,,15,15.2,20,,,15.1,15.1,,0,0,0,0,7,0,7,858,838,,,858,858,
SE108FW,SE10 8FW,SE,50,48.7,79.91,,13.8,62.7,62.7,,13.8,11.7,20,,1,13.6,13.6,,0,0,0,4,10,0,10,565,640,,611,433,433,
SE108FY,SE10 8FY,SE,76.6,111.2,1000,2,15.6,72.8,129,1000,19.5,15.1,20,0,1,15.9,14.9,0,0,1,0,5,31,2,33,777,773,0,405,762,716,0
SE108FZ,SE10 8FZ,SE,70.4,179.7,1000,9,12.7,82.9,235.8,1000,17.7,12.7,20,1,1,14.8,12.3,0,0,0,1,3,10,2,12,831,672,626,729,716,597,0
SE108GA,SE10 8GA,SE,79.7,125.3,1000,,,99.8,125.3,750,19.5,17.2,20,,,6.3,6.1,0,0,0,0,0,49,2,51,651,476,,,226,217,0
SE108GB,SE10 8GB,SE,76.1,115.3,500,9,16,109.2,137.1,500,18.5,13.8,19.62,1,1,12.5,11.6,0,0,0,1,2,13,1,14,672,464,128,574,522,485,0
SE108GE,SE10 8GE,SE,78.1,177.8,1000,6,,89.6,182.5,833.3,19.5,16.8,20,1,,9.6,8.4,0,0,1,1,0,63,9,72,735,527,708,,397,348,0
SE108GG,SE10 8GG,SE,15.7,60,1000,7.2,15.4,150,433.3,1000,1.1,1.1,3.46,0.8,1.2,0,0,0,0,1,5,18,2,1,3,942,966,614,1051,0,0,0
SE108GH,SE10 8GH,SE,18.3,75.3,500,,14.8,113.6,145.8,500,1,1,1.2,,1,0,0,0,0,0,0,14,11,1,12,820,731,,820,0,0,0
SE108GJ,SE10 8GJ,SE,150,280.9,1000,8,15.5,144.6,319.8,909.1,1.2,1.2,1.26,1,1.2,0,0,0,0,0,1,6,37,11,48,770,389,43,891,0,0,0
SE108GL,SE10 8GL,SE,150,173.5,1000,10,18,128.1,198,687.5,1.2,1.8,5.31,1,1,0.2,0.2,0,0,0,1,4,28,4,32,626,425,448,743,12,11,0
SE108GN,SE10 8GN,SE,16.1,130.2,1000,8,15.2,150,450,750,1.1,1,1.25,1,1,0,0,0,0,0,2,9,2,2,4,1223,1052,406,1405,0,0,0
SE108GP,SE10 8GP,SE,13.3,40.3,150,7.5,13.5,100,100,,1,1,1.09,1,1,0,0,,0,0,2,2,2,0,2,891,734,695,1087,0,0,
SE108GQ,SE10 8GQ,SE,12.2,14.2,50,6.4,14.8,50,50,,1,1,1.21,0.8,1.2,0,0,,1,0,4,6,1,0,1,125,83,46,190,0,0,
SE108GR,SE10 8GR,SE,80,103.2,550,,,82.2,103.2,403.3,20,19.7,75,,,17,19.7,58.3,0,0,0,0,43,3,46,445,418,,,391,445,1215
SE108GS,SE10 8GS,SE,55,87,550,,,77.1,87,550,10,16.6,75,,,15.3,16.6,75,0,0,0,0,47,1,48,631,581,,,618,618,581
SE108HA,SE10 8HA,SE,77.7,92,205,,17,97,97,,17.6,14.9,21,,1,15.8,15.8,,0,0,0,1,15,0,15,617,370,,82,611,611,
SE108HB,SE10 8HB,SE,79.7,106.8,205,,15,113.3,113.3,,20,17.6,21,,1,18.8,18.8,,0,0,0,1,14,0,14,473,462,,0,473,473,
SE108HD,SE10 8HD,SE,73.2,80.7,331,8,19,73,89.1,331,10,14.2,36,1,1,14.5,15.9,36,0,0,1,1,15,1,16,390,348,232,0,407,400,294
SE108HL,SE10 8HL,SE,40,44.7,107,5,14.5,50.6,50.6,,10,9.4,17.07,1,1,10.9,10.9,,0,1,0,2,17,0,17,387,246,26,272,421,421,
SE108HP,SE10 8HP,SE,86.9,136.4,460,,15,111.5,157.8,373.7,9.9,15.4,50,,2.7,12.7,17.6,40.7,0,0,0,3,14,3,17,349,262,,161,371,382,429
SE108HR,SE10 8HR,SE,107,98.2,205,7.5,22.7,133.4,133.4,,10,10.8,21,1,4.8,13.9,13.9,,0,0,2,6,18,0,18,303,223,14,151,336,336,
SE108HS,SE10 8HS,SE,56.1,58.3,78.12,,,58.3,58.3,,18.3,15.3,20,,,15.3,15.3,,0,0,0,0,7,0,7,501,241,,,501,501,
SE108HW,SE10 8HW,SE,39.8,40.9,72.26,,27.5,43,43,,8.4,8.8,19.53,,6,9.3,9.3,,0,0,0,2,13,0,13,630,495,,533,645,645,
SE108HZ,SE10 8HZ,SE,107,151.8,331,,,107,151.8,331,10,15.2,36,,,10,15.2,36,0,0,0,0,4,1,5,337,235,,,232,338,759
SE108JA,SE10 8JA,SE,14.1,67.2,331,8.5,13.3,93.6,133.2,331,1.1,7.2,36,1,1,10,14.3,36,0,0,4,3,5,1,6,392,337,223,142,520,566,792
SE108JD,SE10 8JD,SE,43.4,44.5,78.95,,14.3,61.9,61.9,,10,10.3,20,,1,15.6,15.6,,0,0,0,8,14,0,14,71,20,,59,73,73,
SE108JE,SE10 8JE,SE,54.8,67.1,205,,18,72.8,72.8,,10,11.1,21,,3.5,12,12,,0,0,0,2,17,0,17,374,332,,87,407,407,
