postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
W105AL,W10 5AL,W,78.1,62.4,79.67,,18,70.5,70.5,,19.5,15.1,20,,1,17.6,17.6,,0,0,0,2,11,0,11,444,414,,149,497,497,
W105AN,W10 5AN,W,79.7,75.9,205,,19.3,86.4,86.4,,20,17,21,,1.3,19.9,19.9,,0,0,0,3,16,0,16,653,569,,341,711,711,
W105AP,W10 5AP,W,31.3,43.9,79.76,,18,69.8,69.8,,5.6,9.2,20,,1,17.5,17.5,,0,0,0,4,4,0,4,154,149,,27,243,243,
W105AT,W10 5AT,W,79.7,79.6,205,,19,88.9,88.9,,10,12.9,30,,1,14.7,14.7,,0,0,0,2,13,0,13,489,458,,129,432,432,
W105AX,W10 5AX,W,79.7,79.7,205,2,14.5,87.1,87.1,,10,12.7,21,0,1,14,14,,0,1,0,2,28,0,28,523,480,263,397,486,486,
W105AY,W10 5AY,W,73.8,65.7,79.91,,21,74.6,74.6,,19.3,16.1,20,,1,19,19,,0,0,0,1,5,0,5,386,298,,0,386,386,
W105BB,W10 5BB,W,40,71.9,205,,15.5,82.2,82.2,,10,13.2,21,,1,15.4,15.4,,0,0,0,2,11,0,11,842,606,,502,904,904,
W105BD,W10 5BD,W,60.1,64.1,205,8,22,78.1,78.1,,10,11.7,21,1,4.5,14.2,14.2,,0,0,2,4,20,0,20,541,536,331,673,509,509,
W105BE,W10 5BE,W,23.7,33.8,79.67,,22.3,80,80,,1.2,4.9,19.98,,1.3,20,20,,0,0,0,4,1,0,1,285,76,,29,741,741,
W105BF,W10 5BF,W,21.1,175.1,1000,,20.3,150,622.2,1000,1.2,1.2,1.33,,1.2,0,0,0,0,0,0,26,4,5,9,444,372,,444,0,0,0
W105BG,W10 5BG,W,77.5,66,107,,,66.1,66.1,,17.4,15.1,20,,,15.1,15.1,,0,0,0,0,11,0,11,501,317,,,501,501,
W105BH,W10 5BH,W,79.7,124.1,593,,19,87.8,133.7,593,19.8,18.2,39,,1,17.8,19.7,39,0,0,0,1,10,1,11,1297,762,,326,1394,1267,0
W105BL,W10 5BL,W,21.3,150.4,1000,8,20.2,84.4,411.7,785.7,1.2,1.4,10,1,1.2,1.3,0.7,0,0,0,1,29,8,7,15,429,355,75,451,19,10,0
W105BN,W10 5BN,W,49.8,51.4,79.67,,20.5,61.7,61.7,,15,12.8,20,,1,16.7,16.7,,0,0,0,2,6,0,6,374,62,,10,496,496,
W105BQ,W10 5BQ,W,79.7,96,331,,19.9,97.6,109.3,331,18.9,14.7,36,,1.6,16,17,36,0,0,0,7,38,2,40,606,496,,177,602,650,1568
W105BS,W10 5BS,W,39.8,35.1,54.83,,16.5,47.7,47.7,,10,6.8,12,,1,10.7,10.7,,0,0,0,2,3,0,3,92,32,,3,151,151,
W105DA,W10 5DA,W,23.4,22,24.25,,22,,,,1.2,1.1,1.27,,1.1,,,,0,0,0,7,0,0,0,427,187,,427,,,
W105DB,W10 5DB,W,79.7,248.4,1000,5,20.8,104.1,325.2,900,10,11.1,30,0,1.2,11.5,8.3,0,0,0,1,5,13,5,18,306,104,10,133,207,150,0
W105DF,W10 5DF,W,23.3,23.5,52,9,22.2,52,52,,1.2,1.5,5,1,1.2,5,5,,0,0,1,11,1,0,1,422,429,788,400,299,299,
W105DG,W10 5DG,W,24.4,80.7,205,,20.4,156,156,,1.2,7.5,21,,1.2,15.5,15.5,,0,0,0,5,4,0,4,729,581,,545,959,959,
W105DL,W10 5DL,W,78.9,121.4,331,,12.5,101.2,139.5,331,19.5,16.8,36,,1,16.1,19.4,36,0,0,0,2,10,2,12,867,624,,128,1013,991,876
W105DN,W10 5DN,W,75.9,70.9,107,10,,75,75,,19.3,14.6,20,1,,15.5,15.5,,0,0,1,0,15,0,15,723,374,27,,769,769,
W105DP,W10 5DP,W,79.8,112.4,593,,13.8,101.6,121.8,526.5,19.5,15.6,39,,1,16,17,37.5,0,0,0,4,40,2,42,473,259,,237,440,450,659
W105DQ,W10 5DQ,W,79.3,77.9,107,,18,85.5,85.5,,19.3,14.4,20,,1,16,16,,0,0,0,1,8,0,8,887,881,,204,973,973,
W105DR,W10 5DR,W,75.3,99.3,331,,12.7,102.9,128.2,331,14.8,14.2,36,,1,16.4,18.6,36,0,0,0,3,8,1,9,833,658,,435,647,966,3515
W105DS,W10 5DS,W,71.4,100.2,331,6,16.7,108.4,123.3,331,10,14.3,36,1,4,15.9,17.2,36,0,0,1,3,14,1,15,467,301,68,131,525,530,600
W105DT,W10 5DT,W,79.7,143,1096,,16.2,85.2,185.3,586,10,15.4,49,,2.6,14.6,19.7,40.3,0,0,0,5,12,3,15,646,466,,351,624,658,794
W105DU,W10 5DU,W,72.7,88.7,331,,13,83.4,97.1,331,10,13.2,36,,1,13.3,14.6,36,0,0,0,2,17,1,18,479,439,,143,459,463,536
W105DW,W10 5DW,W,76,93.9,205,,12,100.7,100.7,,19.7,15.9,21,,1,17.1,17.1,,0,0,0,2,24,0,24,851,339,,85,915,915,
W105DX,W10 5DX,W,78.1,67.7,107,,14.7,81,81,,10,12.1,20,,1,14.9,14.9,,0,0,0,3,12,0,12,561,277,,210,649,649,
W105DY,W10 5DY,W,73.4,63.6,107,,17,79.2,79.2,,17.1,13.3,20,,1,17.3,17.3,,0,0,0,2,6,0,6,463,397,,277,525,525,
W105DZ,W10 5DZ,W,70.1,79.4,205,,15,84.8,84.8,,20,16.2,21,,1,17.4,17.4,,0,0,0,1,12,0,12,721,721,,48,657,657,
W105EA,W10 5EA,W,73.4,75.3,205,3,16.2,95.8,95.8,,10,11,21,0,1.2,14.3,14.3,,0,1,0,5,18,0,18,669,405,29,302,770,770,
W105EB,W10 5EB,W,74.3,111,593,,15.3,104.8,133.5,593,19.5,15.1,39,,0.8,17.2,18.5,39,0,0,0,4,16,1,17,382,310,,184,407,383,0
W105ED,W10 5ED,W,64.4,104.6,460,,12,78.3,113,460,17.5,16,36,,1,15.5,17.4,36,0,0,0,1,10,1,11,624,442,,546,632,631,622
W105EF,W10 5EF,W,73,86,205,,17,96.6,96.6,,10,11.9,21,,1,13.5,13.5,,0,0,0,2,13,0,13,483,440,,254,482,482,
W105EG,W10 5EG,W,76.6,56.5,79.9,,15,67,67,,19.4,13.8,20,,1,17,17,,0,0,0,1,4,0,4,291,163,,163,323,323,
W105EH,W10 5EH,W,78.1,78.1,107,,,78.1,78.1,,19.5,18.3,20,,,18.3,18.3,,0,0,0,0,7,0,7,870,415,,,746,746,
W105EN,W10 5EN,W,70.8,105.6,500,4,,69.4,110.4,500,19.5,16.3,20,1,,14.5,13.1,0,0,1,0,0,19,2,21,960,679,0,,859,777,0
W105EP,W10 5EP,W,77.9,89.3,205,,18.5,103.4,103.4,,19,15,21,,4.5,17.1,17.1,,0,0,0,2,10,0,10,669,485,,914,620,620,
W105EQ,W10 5EQ,W,63.4,64.5,107,,18,67.6,67.6,,10.9,13.1,20,,1,13.9,13.9,,0,0,0,1,15,0,15,618,401,,31,657,657,
W105ER,W10 5ER,W,76.2,74.3,107,,,74.2,74.2,,19.5,15.4,20,,,15.4,15.4,,0,0,0,0,9,0,9,715,550,,,715,715,
W105ES,W10 5ES,W,49.3,49.2,78.12,,20,63.8,63.8,,13,12,19.53,,5.5,15.3,15.3,,0,0,0,2,4,0,4,1606,1707,,179,2319,2319,
W105ET,W10 5ET,W,78.1,87.9,205,,17.5,97.3,97.3,,19.5,14.7,21,,5,16,16,,0,0,0,2,15,0,15,644,442,,868,529,529,
W105EU,W10 5EU,W,77.9,91.6,205,,10,108,108,,20,15.3,21,,1,18.2,18.2,,0,0,0,1,5,0,5,525,370,,34,623,623,
W105EW,W10 5EW,W,71.7,133.1,1000,,13,76.5,160.4,1000,19.5,14.5,20,,1,15.8,14.3,0,0,0,0,5,20,2,22,694,475,,307,687,624,0
W105EX,W10 5EX,W,74.1,73.6,107,,,73.6,73.6,,20,17.8,20,,,17.8,17.8,,0,0,0,0,9,0,9,704,540,,,547,547,
W105EY,W10 5EY,W,72.3,108.6,460,,,81.5,108.6,460,14.6,15.7,36,,,14.2,15.7,36,0,0,0,0,13,1,14,416,285,,,433,416,188
W105EZ,W10 5EZ,W,76.9,98.2,460,,16,78.3,103.7,460,19.5,17,36,,11,16.1,17.4,36,0,0,0,1,14,1,15,643,515,,109,560,636,1696
W105FR,W10 5FR,W,78.1,91.6,331,,17.5,94.9,108,331,10,13.3,36,,5.8,13.8,15,36,0,0,0,4,17,1,18,586,501,,535,610,598,384
W105FS,W10 5FS,W,78.1,143.6,1096,3,15,95.5,154.4,586,19.5,18,49,0,1,16.5,19.4,40.3,0,1,0,1,22,3,25,827,647,222,426,846,801,470
W105FT,W10 5FT,W,79.9,153.7,1096,,16.8,97.6,173.9,509.8,19.5,17.3,49,,1.3,15.4,19.7,38.6,0,0,0,4,22,5,27,556,360,,173,487,551,833
W105FU,W10 5FU,W,93.3,96.1,205,10,,105.8,105.8,,15,14.2,21,1,,15.7,15.7,,0,0,1,0,9,0,9,503,352,36,,555,555,
W105GF,W10 5GF,W,69.8,54.2,79.67,,16.3,67.6,67.6,,19.3,13.2,20,,1,17.5,17.5,,0,0,0,6,17,0,17,380,284,,231,433,433,
W105GL,W10 5GL,W,63.1,66.6,205,7.5,12,73.8,73.8,,19.5,15.2,21,1,1,17,17,,0,0,2,1,24,0,24,760,655,200,349,792,792,
W105GN,W10 5GN,W,68.4,74.6,205,8,17,78.4,78.4,,19,14.9,21,1,10,15.5,15.5,,0,0,1,1,32,0,32,566,421,82,1982,519,519,
W105GW,W10 5GW,W,74,58.9,80,8,16.8,67.6,67.6,,19.5,14.7,20,1,1.2,17.4,17.4,,0,0,1,5,30,0,30,520,488,211,307,566,566,
W105HA,W10 5HA,W,78.1,81.9,107,,,81.9,81.9,,14.8,14.4,20,,,14.4,14.4,,0,0,0,0,10,0,10,1079,1025,,,1079,1079,
W105HB,W10 5HB,W,77.5,67.8,107,,13.5,74.6,74.6,,19.3,14.8,20,,1,16.5,16.5,,0,0,0,2,16,0,16,566,511,,157,617,617,
W105HD,W10 5HD,W,52,70.6,205,,20.5,90.8,90.8,,10,11.5,21,,2,15.2,15.2,,0,0,0,2,5,0,5,333,137,,477,209,209,
W105HF,W10 5HF,W,54.8,52.5,107,8,16,75.3,75.3,,10,10.3,20,1,1,15.4,15.4,,0,1,3,2,11,0,11,239,156,69,43,293,293,
W105HG,W10 5HG,W,79.7,94.5,205,,12,100.4,100.4,,19.5,15.4,21,,1,16.5,16.5,,0,0,0,1,14,0,14,549,373,,99,581,581,
W105HJ,W10 5HJ,W,93.3,104.9,205,7,,115.8,115.8,,19.8,15.2,21,1,,16.8,16.8,,0,0,1,0,9,0,9,577,531,0,,577,577,
W105HL,W10 5HL,W,67.6,87.6,331,,,73.3,87.6,331,19.5,17.6,36,,,16.5,17.6,36,0,0,0,0,17,1,18,752,460,,,614,710,2353
W105HP,W10 5HP,W,58.5,78.6,331,6.5,11.5,81.4,106.4,331,17.9,14,36,1,1,17.4,19.3,36,0,1,1,2,9,1,10,534,447,20,204,634,650,792
W105HR,W10 5HR,W,61.8,97.5,331,,22,79.9,105,331,19.8,19.3,36,,7,18.8,20.5,36,0,0,0,1,9,1,10,822,688,,422,907,862,460
W105HS,W10 5HS,W,70.3,147.3,1096,8,11,81.8,179,713.5,19.2,17.7,49,1,1,17.6,21.5,42.5,0,0,1,2,11,2,13,647,461,44,95,780,679,122
W105HT,W10 5HT,W,71,123.7,593,6,,84.7,135.5,593,19.5,16.9,39,1,,16.2,18.5,39,0,0,1,0,9,1,10,396,416,3,,439,395,0
W105HU,W10 5HU,W,66.5,57.3,79.91,10,,64.1,64.1,,20,15.1,20,1,,17.1,17.1,,0,0,1,0,7,0,7,383,343,127,,419,419,
W105HX,W10 5HX,W,76.9,85.6,205,,13,100.1,100.1,,10,12.7,21,,1,15,15,,0,0,0,3,15,0,15,345,249,,414,309,309,
W105HY,W10 5HY,W,80,155.2,1000,,,98.6,155.2,750,15,16.7,30,,,4.8,4.3,0,0,0,0,0,21,2,23,566,448,,,162,148,0
W105HZ,W10 5HZ,W,76.1,80.2,205,,28,82.7,82.7,,19.1,15.8,21,,11,16,16,,0,0,0,1,21,0,21,541,495,,792,503,503,
W105JA,W10 5JA,W,78.1,100.9,331,,11.7,93.5,110.5,331,19.5,16.5,36,,1,16.7,18.1,36,0,0,0,3,26,2,28,715,586,,581,727,704,402
W105JB,W10 5JB,W,78.1,94.9,331,,16.3,83.1,105.6,331,19.5,16,36,,1,16.3,18,36,0,0,0,3,20,2,22,218,165,,84,249,227,3
W105JD,W10 5JD,W,79.7,141.9,1096,7,11,91.7,148.7,536.4,19.5,18.1,49,1,1,16,19,39.2,0,0,1,1,34,5,39,647,393,334,290,662,581,27
W105JE,W10 5JE,W,107,100.9,205,,16,115,115,,10,11.3,21,,1,13,13,,0,0,0,1,6,0,6,488,386,,229,532,532,
W105JG,W10 5JG,W,76.6,130.1,331,,,79.8,130,331,20,20.4,36,,,16.5,20.4,36,0,0,0,0,4,1,5,497,508,,,450,497,685
W105JH,W10 5JH,W,79.7,85.1,205,,11,89.7,89.7,,10,13.3,21,,1,14.1,14.1,,0,0,0,1,16,0,16,344,179,,417,296,296,
W105JL,W10 5JL,W,156,161.5,331,,14,156,191,331,15.5,16.5,36,,1,15.5,19.6,36,0,0,0,1,4,1,5,900,809,,262,939,1027,1378
W105JN,W10 5JN,W,68.4,88.9,205,,11,98.6,98.6,,20,15.3,21,,1,17.1,17.1,,0,0,0,1,8,0,8,474,483,,166,512,512,
W105JP,W10 5JP,W,52,64.9,107,,,64.8,64.8,,8.9,10.4,19.53,,,10.4,10.4,,0,0,0,0,5,0,5,736,612,,,736,736,
W105JQ,W10 5JQ,W,74.6,62,107,,13,81.6,81.6,,20,13.2,20,,1,18,18,,0,0,0,2,5,0,5,302,336,,223,333,333,
W105JR,W10 5JR,W,92.7,135.5,460,,,110.5,135.5,460,20,18.6,36,,,17.2,18.6,36,0,0,0,0,13,1,14,507,425,,,508,507,485
W105JS,W10 5JS,W,72,85.4,205,6,12,90.8,90.8,,10,11.4,21,4,7,11.8,11.8,,0,0,1,1,28,0,28,696,564,145,71,688,688,
W105JT,W10 5JT,W,77.6,148,460,,,80.8,148,417,20,19.2,36,,,15,19.2,36,0,0,0,0,12,3,15,440,378,,,418,411,384
W105JU,W10 5JU,W,22.1,20,23.44,8,21.3,,,,1.2,1.1,1.24,1,1.1,,,,0,0,1,9,0,0,0,468,406,0,520,,,
W105JW,W10 5JW,W,72.6,89.7,205,,,89.7,89.7,,20,17.8,21,,,17.9,17.9,,0,0,0,0,7,0,7,390,305,,,334,334,
W105JX,W10 5JX,W,78.3,81.7,107,,,81.7,81.7,,19.3,15.8,20,,,15.8,15.8,,0,0,0,0,10,0,10,700,542,,,700,700,
W105JZ,W10 5JZ,W,76.3,72.3,107,,17,78.4,78.4,,10,13.1,20,,1,14.4,14.4,,0,0,0,1,9,0,9,470,328,,178,502,502,
W105LB,W10 5LB,W,107,93,205,,18,121.1,121.1,,10,11.2,21,,4,14,14,,0,0,0,3,8,0,8,103,58,,61,106,106,
W105LD,W10 5LD,W,74.6,83.2,205,,11.5,103.7,103.7,,20,15.3,21,,1,17.3,17.3,,0,0,0,2,7,0,7,388,385,,93,362,362,
W105LE,W10 5LE,W,74.1,141.7,593,7,,85.6,154,462,19.5,19.1,39,1,,17.1,20.8,37.5,0,0,1,0,9,2,11,556,352,80,,617,549,243
W105LG,W10 5LG,W,107,109.5,331,,13.3,115.5,133.5,331,10,13.4,36,,1,14.7,16.5,36,0,0,0,3,11,1,12,464,400,,71,529,562,935
W105LH,W10 5LH,W,93.3,171.3,593,,,87,171.3,396.2,20,21.4,39,,,14.4,20.4,36.5,0,0,0,0,16,6,22,377,318,,,391,343,213
W105LN,W10 5LN,W,73,58.3,107,8,13.7,71.3,71.3,,17,13.4,20,3,1.3,16.6,16.6,,0,0,2,3,18,0,18,651,504,288,36,794,794,
W105LP,W10 5LP,W,65.3,66.9,205,,19,71.2,71.2,,10,13.2,21,,1.3,14.3,14.3,,0,0,0,3,33,0,33,558,372,,60,553,553,
W105LQ,W10 5LQ,W,75.7,93.5,205,,11,99.8,99.8,,14.6,14.3,21,,1,15.3,15.3,,0,0,0,1,13,0,13,485,385,,2,485,485,
W105LT,W10 5LT,W,78.1,97.8,460,,16.4,74.4,117.2,374,16.2,15.1,36,,1,15.6,18.5,36,0,0,0,5,18,3,21,439,281,,52,558,490,78
W105LU,W10 5LU,W,107,93.5,331,,16.7,93.1,105,331,10,12.6,36,,1,13.2,14.3,36,0,0,0,3,19,1,20,467,361,,933,363,351,114
W105LW,W10 5LW,W,52,88.2,460,,12,61.3,91.6,395.5,10,14.5,36,,1,13.1,15.1,36,0,0,0,1,20,2,22,725,624,,236,734,714,511
W105LX,W10 5LX,W,77.7,84.5,205,8,14,92,92,,10,13.4,21,1,0.5,14.7,14.7,,0,0,1,2,29,0,29,382,296,76,196,393,393,
W105LY,W10 5LY,W,79.7,113.3,593,,14,92.2,130.4,461.3,13.6,15.1,39,,1.2,15.3,17.5,37,0,0,0,5,26,3,29,366,322,,341,342,320,125
W105LZ,W10 5LZ,W,78.1,89.5,331,10,16.3,95.5,100.5,331,10,13,36,1,1,14.3,14.8,36,0,0,1,6,46,1,47,321,235,59,108,339,333,71
W105NA,W10 5NA,W,75.7,63.9,107,,18,79.3,79.3,,10,10.8,20,,2.6,13.6,13.6,,0,0,0,5,15,0,15,447,498,,358,447,447,
W105NE,W10 5NE,W,76.3,71.8,331,5,16.8,85.2,98.9,331,14.1,13,36,0.8,3.8,16.6,17.7,36,1,1,2,4,17,1,18,342,227,7,78,355,399,1150
W105NF,W10 5NF,W,54.8,56.7,79.91,,17,66.5,66.5,,10,10.9,20,,1,13.3,13.3,,0,0,0,1,4,0,4,420,243,,169,482,482,
W105NH,W10 5NH,W,57.2,78.5,205,,14,82.5,82.5,,10,10.9,21,,1,11.4,11.4,,0,0,0,1,16,0,16,386,292,,84,381,381,
W105NJ,W10 5NJ,W,78.1,107.1,331,8,,82,123.5,331,19.5,17.9,36,1,,17.6,20.7,36,0,0,1,0,5,1,6,677,397,154,,782,652,0
W105NL,W10 5NL,W,75.4,63.1,79.67,9,22,70.5,70.5,,19.5,14.2,20,1,1,16.2,16.2,,0,0,1,1,13,0,13,327,253,253,308,335,335,
W105NN,W10 5NN,W,107,175,1096,6.7,14,101.6,185.7,846.7,10,14.8,49,1,1,12.9,12.8,12.1,0,0,3,1,55,7,62,395,245,30,307,338,300,0
W105NP,W10 5NP,W,79.7,70.7,107,,14,77.9,77.9,,10,11.1,20,,1,12.4,12.4,,0,0,0,1,8,0,8,214,123,,0,214,214,
W105NQ,W10 5NQ,W,58.6,55.5,79.91,,13,62.6,62.6,,13.3,13,20,,1,15,15,,0,0,0,2,12,0,12,412,255,,223,444,444,
W105NR,W10 5NR,W,77,70.2,107,,,70.2,70.2,,18.1,16,20,,,16,16,,0,0,0,0,6,0,6,103,79,,,103,103,
W105NS,W10 5NS,W,100,120,500,,15,97.9,124.4,415.5,18.7,15.5,36,,1,11.7,12.2,18,0,0,0,1,22,2,24,580,480,,45,457,458,460
W105NU,W10 5NU,W,79.1,119.2,1000,10,13.5,86.3,137.1,1000,10,11.3,20,1,1,10.5,9.9,0,0,0,1,2,17,1,18,423,407,174,454,334,316,0
W105NZ,W10 5NZ,W,93.3,193.7,1000,8,,98.4,201.1,740,16.6,15.2,36,1,,10.6,10.3,9,0,0,1,0,21,4,25,234,252,293,,153,129,0
W105PA,W10 5PA,W,51.5,46.6,79.67,9,13.5,64.8,64.8,,10,11.3,20,1,1.7,16.5,16.5,,0,0,1,6,13,0,13,812,808,237,736,891,891,
W105PB,W10 5PB,W,54.8,46.2,79.91,7,17.3,65.6,65.6,,12.9,11.7,20,1,4.5,16.6,16.6,,0,0,2,4,10,0,10,477,297,70,649,442,442,
W105PD,W10 5PD,W,71.2,58.7,79.67,,15.5,65.9,65.9,,18,14.3,20,,1,16.5,16.5,,0,0,0,2,12,0,12,781,392,,171,882,882,
W105PF,W10 5PF,W,22.3,29,62.76,6.7,,51.3,51.3,,3,6.5,20,0.7,,12.3,12.3,,0,1,2,0,3,0,3,44,44,27,,60,60,
W105PH,W10 5PH,W,79.4,59.4,79.67,,18,69.8,69.8,,20,14.2,20,,1,17.5,17.5,,0,0,0,1,4,0,4,97,94,,77,102,102,
W105PJ,W10 5PJ,W,107,184.4,1000,9,14,103,197.2,527,10,15.1,36,1,1,11.6,11.7,12,0,0,1,1,21,6,27,609,547,497,391,420,373,208
W105PL,W10 5PL,W,66.9,82.2,331,,15,75.1,90.1,331,10,13.5,36,,1,11.1,12.6,36,0,0,0,2,16,1,17,389,338,,395,275,319,1025
W105PN,W10 5PN,W,67.9,56.8,107,,13.3,73.1,73.1,,10,11,19.98,,0.7,14.9,14.9,,0,0,0,3,8,0,8,193,163,,157,182,182,
W105PP,W10 5PP,W,54.8,54.3,107,5.7,18,74.6,74.6,,10,8.3,16.94,1,1,11.4,11.4,,1,1,1,1,9,0,9,442,178,69,795,429,429,
W105PQ,W10 5PQ,W,150,226.8,1000,,12,133.7,257.4,1000,2.7,2.7,5,,0,0.8,0.7,0,0,0,0,1,6,1,7,373,373,,406,57,48,0
W105PR,W10 5PR,W,76.3,70.6,205,,18,78.7,78.7,,19.5,15.2,21,,1,17.3,17.3,,0,0,0,2,13,0,13,345,151,,547,314,314,
W105PS,W10 5PS,W,54.8,51.7,107,5.1,18.5,66.8,66.8,,10,11.8,20,0.9,7.5,15.1,15.1,,1,2,4,2,26,0,26,221,152,76,34,257,257,
W105PU,W10 5PU,W,65.7,132.7,331,8,,108,163.8,331,19.4,17.8,36,1,,17.3,22,36,0,0,1,0,3,1,4,627,413,71,,884,767,413
W105PW,W10 5PW,W,70.8,74.1,107,,,74.1,74.1,,10,12.9,19.98,,,12.9,12.9,,0,0,0,0,9,0,9,949,547,,,949,949,
W105PY,W10 5PY,W,76.7,72.5,78.97,,,72.6,72.6,,20,19.8,20,,,19.8,19.8,,0,0,0,0,9,0,9,1006,681,,,1006,1006,
W105PZ,W10 5PZ,W,58.8,52.8,79.67,,19,62,62,,14.2,13.5,20,,6.7,15.5,15.5,,0,0,0,3,11,0,11,695,473,,400,775,775,
W105QA,W10 5QA,W,56.6,86,331,,11,70.5,92.3,331,13.6,13.6,36,,1,12.7,14.7,36,0,0,0,1,11,1,12,447,286,,95,508,477,137
W105QB,W10 5QB,W,64.3,59,77.26,10,,62.1,62.1,,19.1,16.1,20,1,,17,17,,0,0,1,0,16,0,16,596,523,11,,633,633,
W105QD,W10 5QD,W,74.3,80.2,205,8,13,93.2,93.2,,10,12.3,21,1,1,14.5,14.5,,0,0,1,3,21,0,21,696,461,471,452,642,642,
W105QE,W10 5QE,W,74.3,94.8,331,,14,79.3,102.2,331,10,13.9,36,,1,13,15.1,36,0,0,0,1,10,1,11,478,426,,111,481,511,807
W105QG,W10 5QG,W,107,91.5,205,,19.5,97.2,97.2,,10,12.9,21,,5.5,13.5,13.5,,0,0,0,2,25,0,25,517,473,,982,459,459,
W105QJ,W10 5QJ,W,77.7,97.1,593,8.5,,86.8,102.6,593,15.7,14.7,39,1,,14.8,15.6,39,0,0,2,0,31,1,32,611,445,64,,646,626,0
W105QL,W10 5QL,W,76.3,90,331,,,80.7,90,331,10,14.9,36,,,14,14.9,36,0,0,0,0,26,1,27,587,539,,,504,522,976
W105QP,W10 5QP,W,78.1,94.3,331,,12,87.6,97.7,331,19.5,15.7,36,,1,15.5,16.3,36,0,0,0,1,23,1,24,595,515,,98,624,616,436
W105QS,W10 5QS,W,40,61.5,107,,,61.5,61.5,,6.9,7.7,10,,,7.7,7.7,,0,0,0,0,15,0,15,552,505,,,552,552,
W105QT,W10 5QT,W,61,105.1,593,3,11.3,78.3,124.2,461.3,14.9,15,39,1,1,15.1,17.8,37,0,1,0,4,22,3,25,618,579,32,390,675,653,493
W105QW,W10 5QW,W,53.4,86.4,331,5,,77.3,102.7,331,9.9,11.2,36,3,,10.3,12.9,36,1,0,1,0,9,1,10,683,606,390,,724,742,903
W105QX,W10 5QX,W,52.6,66.5,205,9,17.5,77.5,77.5,,10,10.3,30.06,1,2.8,12,12,,0,0,1,4,23,0,23,488,379,40,667,477,477,
W105QY,W10 5QY,W,57.6,66.9,331,6.7,12.5,68.6,85,331,10,12.7,36,2.3,1,14.7,16.1,36,0,1,2,2,15,1,16,543,512,125,356,568,645,1791
W105QZ,W10 5QZ,W,76.1,69.1,79.67,,,69.1,69.1,,20,18.9,20,,,18.9,18.9,,0,0,0,0,10,0,10,154,22,,,123,123,
W105RA,W10 5RA,W,74.3,92.4,331,,11,75.9,95.5,331,10,15.2,36,,1,14.1,15.8,36,0,0,0,1,24,2,26,541,344,,200,506,513,594
W105RB,W10 5RB,W,107,103.6,205,,,103.6,103.6,,10,12.1,21,,,12.1,12.1,,0,0,0,0,10,0,10,602,433,,,542,542,
W105RE,W10 5RE,W,71.8,60.9,80,,21.7,67.9,67.9,,17.3,14.8,20,,2.3,16.9,16.9,,0,0,0,3,17,0,17,563,327,,77,649,649,
W105RF,W10 5RF,W,52.7,72.1,205,,,72.2,72.2,,8.4,10.5,21,,,10.5,10.5,,0,0,0,0,6,0,6,412,185,,,412,412,
W105RJ,W10 5RJ,W,150,159,500,,,98.8,159,500,10,12.5,20,,,2.9,2.5,0,0,0,0,0,17,3,20,340,229,,,80,68,0
W105RS,W10 5RS,W,71.1,70.4,79.66,,,70.4,70.4,,19.2,17.4,20,,,17.4,17.4,,0,0,0,0,5,0,5,431,155,,,431,431,
W105RU,W10 5RU,W,78.5,94.1,205,,15,98.8,98.8,,20,16.3,21,,1,15.2,15.2,,0,0,0,1,17,0,17,337,193,,125,231,231,
W105RZ,W10 5RZ,W,79.7,104.3,593,,17,79.3,109.5,593,19.8,17.1,39,,1,16.8,18.1,39,0,0,0,1,16,1,17,697,492,,207,728,685,0
W105SA,W10 5SA,W,78.1,109,593,,18,82.8,114.7,593,20,17.7,39,,1,17.3,18.7,39,0,0,0,1,15,1,16,448,167,,38,446,418,0
W105SB,W10 5SB,W,56.5,49.7,77.55,,15.5,66.8,66.8,,14.9,12,20,,1,17.5,17.5,,0,0,0,2,4,0,4,290,324,,247,312,312,
W105SD,W10 5SD,W,76.3,74.9,205,5,17,81.3,81.3,,10,13.3,21,1,1,14.6,14.6,,0,1,0,3,38,0,38,523,224,0,99,542,542,
